id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
linked-open-vocabularies-lov,Linked Open Vocabularies (LOV),-,http://lov.okfn.org/endpoint/lov,http://www.opendefinition.org/licenses/cc-by,"The LOV dataset contains the description of RDFS vocabularies or OWL ontologies defined for and used by datasets in the Linked Data Cloud. Whenever available each vocabulary includes references to the datasets using it, in particular those listed in CKAN. The descriptions use in particular the VOAF vocabulary to state different ways such vocabularies can rely on, extend, specify, annotate or otherwise link to each other, and reuse a lot of vocabularies it describes, such as Dublin Core, voiD, BIBO, and many more.",http://lov.okfn.org/dataset/lov/index.html,FALSE,Web:http://lov.okfn.org/dataset/lov/index.html Name:Bernard Vatant Email:bernard.vatant@mondeca.com,1,0,1,0.78,1,1,0.8,0.5,1,0,1,0.62,1,1,1,1,1,1,1,0,1,0.75,3.17
twc-hub,Instance Hub (all),offline,http://purl.org/twc/hub/sparql,http://www.opendefinition.org/licenses/cc-zero,Linked Data representations of common entities and concepts that occur in many datasets.,absent,FALSE,"Web:absent Name:Tetherless World Constellation, RPI Email:",1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
geoecuador,GeoEcuador,-,,FALSE,Ecuadorian geospatial LD dataset,absent,FALSE,Web:absent Name:Universidad de Cuenca Email:victor.saquicela@ucuenca.edu.ec,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.76
loc,Linked Open Colors,-,,FALSE,"Linked Open Colors, dataset created for the April Fools' Day of 2011 as an informal initiative for promoting Linked Data. 
http://lists.w3.org/Archives/Public/public-lod/2011Apr/0003.html",http://linkedopencolors.appspot.com/,FALSE,Web:http://linkedopencolors.appspot.com/ Name:Sergio Fernández Email:sergio.fernandez@fundacionctic.org,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
warsampo,WarSampo,Available,http://ldf.fi/warsa/sparql,http://www.opendefinition.org/licenses/cc-by,"This dataset includes harmonized data of different kinds concerning the Second World War in Finland, separated in different graphs representing events, actors, places, photographs, and other aspects and documentation of the war. To test and demonstrate its usefulness, this data service is in use in the semantic portal [WarSampo](http://sotasampo.fi/en/) explained in more detail in the [project page](http://seco.cs.aalto.fi/projects/sotasampo).",http://www.ldf.fi/dataset/warsa,"Name: absent, email: mkkoho@gmail.com",Web:http://www.ldf.fi/dataset/warsa Name:Mikko Koho Email:mikko.koho@aalto.fi,1,1,1,0.89,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.73
dbpedia-commons,DBpedia Commons,offline,http://commons.dbpedia.org/sparql,http://www.opendefinition.org/licenses/cc-by,DBpedia Commons provides the Wikimedia Commons dataset as Linked Data,absent,FALSE,Web:absent Name:DBpedia Association Email:,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
rkb-explorer-webscience,Web Science Conference (RKBExplorer),-,http://webscience.rkbexplorer.com/sparql,FALSE,"This is one of several semantic repositories that contains and publishes RDF linked data and co-reference information, forming the underlying distributed storage model behind the RKB Explorer initiative.",http://webscience.rkbexplorer.com,FALSE,Web:http://webscience.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
desaparecidos,Projeto Desaparecidos,-,,FALSE,"This project shows the use of linked data to provide a way to represent and consume information about unmissing people retrieved from non-governamental organization's sites. A tool was created to mark as spam messages about unmissing people on Facebook, using a database that implements the linked data principles.",http://desaparecidos.ice.ufjf.br/,FALSE,Web:http://desaparecidos.ice.ufjf.br/ Name:Adriano Delvoux; Jairo Francisco de Souza Email:jairo.souza@ice.ufjf.br,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
brazilian-politicians,Brazilian Politicians,-,,FALSE,"Linked Data from brazilian politicians including personal data, election data, disclosure of assets, parliamentary data, leaderships, missions, mandates, clearances, speeches, commissions, proposals and legal occurrences were collected.",http://www.ligadonospoliticos.com.br,FALSE,Web:http://www.ligadonospoliticos.com.br Name:Lucas Araújo; Jairo Francisco de Souza Email:jairo.souza@ufjf.edu.br,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
dbpedia-fr,DBpedia in French,Available,http://fr.dbpedia.org/sparql,http://www.opendefinition.org/licenses/cc-by-sa,DBpedia in French dataset. Part of the DBpedia internationalisation effort. Data are extracted here from French speaking pages of wikipedia.,http://fr.dbpedia.org,FALSE,Web:http://fr.dbpedia.org Name:julien_cojan Email:contact@dbpedia.fr,1,0.6704,1,1,1,1,0.95,1,1,1,1,1,1,1,0,1,0.75,0,1,0.75,1,0.69,3.39
dbpedia-ja,DBpedia in Japanese,Available,http://ja.dbpedia.org/sparql,http://www.opendefinition.org/licenses/cc-by-sa,DBpedia Japanese is a part of the DBpedia internationzation effort. Datasets of DBpedia Japanese are generated from dump data of Wikipedia in Japanese and include links to other DBpedia chapters and Wordnet-ja.,http://ja.dbpedia.org/,FALSE,Web:http://ja.dbpedia.org/ Name:Fumihiro Kato Email:fumi@fumi.me,1,0.2,1,0.89,1,1,0.85,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.1
dbpedia-nl,DBpedia in Dutch,offline,http://nl.dbpedia.org/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"DBpedia is a ""community effort to extract structured information from Wikipedia and to make this information available on the Web. DBpedia allows you to ask sophisticated queries against Wikipedia, and to link other data sets on the Web to Wikipedia data. We hope this will make it easier for the amazing amount of information in Wikipedia to be used in new and interesting ways, and that it might inspire new mechanisms for navigating, linking and improving the encyclopaedia itself.""",http://nl.dbpedia.org,FALSE,Web:http://nl.dbpedia.org Name:Dutch DBpedia Team - http://nl.dbpedia.org/ Email:dbpedia-dutch@lists.sourceforge.net,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
semsol-crunchbase,Semantic CrunchBase,-,http://cb.semsol.org/sparql,FALSE,"This datasource seems to be permanently down. A potential pointer might be this tweet from the maintainer: https://twitter.com/#!/bengee/status/90414011685941248:

""another dependency (before #job search) removed: semsol.com now redirects to bnowack.de""",http://cb.semsol.org,FALSE,Web:http://cb.semsol.org Name:Benjamin Nowack Email:bnowack@semsol.com,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
data-gov-ie,DataGovIE - Irish Government Data,-,http://data-gov.ie/sparql,FALSE,"Irish Government Data. Includes:

* Irish Census Data from Central Statistics Office
* Service Indicators of Ireland",http://data-gov.ie/,FALSE,Web:http://data-gov.ie/ Name:Sarven Capadisli Email:sarven.capadisli@deri.org,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
beneficiaries-of-the-european-commission,EU: fintrans.publicdata.eu,-,http://fintrans.publicdata.eu/sparql,http://www.opendefinition.org/licenses/cc-by,"The names of the beneficiaries of ca. ?10 billion of grants and other forms of support, awarded (in budgetary terms: 'committed') by the Commission every year, either directly or through 'executive agencies' set up to help it run EU funded programmes. The site also contains certain procurement contracts, excluding for the moment those linked to administrative expenditure of the Commission.
This information is separate from information on funds managed by EU or non-EU national governments or other parties on the behalf of the Commission.
The original site of the European Commission shows only lists of awarded amounts and beneficiaries - it does not provide amounts consolidated per country, budget line, etc. .
The original dataset can be found at EU Commission Financial Transparency System which is also listed at ckan.",http://fintrans.publicdata.eu/,FALSE,Web:http://fintrans.publicdata.eu/ Name:Michael Martin Email:martin@informatik.uni-leipzig.de,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
caligraph,CaLiGraph,offline,http://caligraph.org/sparql,http://www.opendefinition.org/licenses/cc-by-sa,CaLiGraph - A Knowledge Graph from Wikipedia Categories and Lists,http://caligraph.org,"Name: absent, email: nico.heist@gmail.com",Web:http://caligraph.org Name:Heiko Paulheim Email:caligraph@informatik.uni-mannheim.de,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
webisalod,WebIsALOD,Available,http://webisa.webdatacommons.org/sparql,FALSE,Providing Hypernymy Relations extracted from the Web as Linked Open Data,http://webisa.webdatacommons.org,FALSE,Web:http://webisa.webdatacommons.org Name:Sven Hertling Email:sven@informatik.uni-mannheim.de,1,0,1,0.89,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.57
notIdentifier,NITP,-,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,NITP_PROFESSORS_DATA,https://lod-cloud.net/add-dataset#,"Name: absent, email: rupalitiwary0311@gmail.com",Web:https://lod-cloud.net/add-dataset# Name:LOD Email:rupalitiwary0311@gmail.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
dbkwik,DBkWik,Available,http://dbkwik.webdatacommons.org/sparql,FALSE,Towards Knowledge Graph Creation from Thousands of Wikis,http://dbkwik.webdatacommons.org,FALSE,"Web:http://dbkwik.webdatacommons.org Name:Alexandra Hofmann, Samresh Perchani, Jan Portisch,Sven Hertling, Heiko Paulheim Email:sven@informatik.uni-mannheim.de",,,,,,,,,,,,,,,,,,,,,,,
wordlift-io-blog-it,WordLift IT,-,,http://www.opendefinition.org/licenses/cc-by,"WordLift dataset for Italian resources, built with WordLift from the website https://wordlift.io/blog/it/",https://wordlift.io/blog/it,FALSE,Web:https://wordlift.io/blog/it Name:WordLift Team Email:andrea@wordlift.io,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
vulnerapedia,vulnerapedia,-,http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Special:SPARQLEndpoint,FALSE,"Many vulnerabilities, attacks and controls semantic data of knowledge collected from OWASP, CWE and CAPEC communities.
Our main objective is to improve the security that is managed in organizations, encouraging people to use security knowledge in all the application lifecycle stages and in their daily work. The use of semantic in security data generates security knowledge that improves the security processes and strategies to follow.
Firstly, we must collect the data from the three web-reputed security-specialized communities. Later, we extract the enclosed knowledge following an ontology. Finally, we integrate all resources in this knowledge base.",http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Main_Page,FALSE,Web:http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Main_Page Name:Francisco Blanco Email:fcojavibr@dit.upm.es,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
rdflicense,RDFLicense,offline,http://linkeddata4.dia.fi.upm.es:8907/sparql,http://www.opendefinition.org/licenses/cc-by,"This dataset contains 126 licenses (suitable for general works, data, etc.) expressed as RDF. The official URI of the dataset is: 

http://purl.org/NET/rdflicense

(it implements content negotiation).
Individual licenses can be also accessed directly. For example, the Creative Commons CC-BY 3.0 for Greece can be found as: http://purl.org/NET/rdflicense/cc-by-3.0-gr etc.)

This work is the joint effort of OEG-UPM (Víctor Rodríguez-Doncel) and INRIA (Serena Villata).

The editors have not acted in behalf of any of the license issuers, do not claim the legal value of this RDF-version of the licenses, and explicitly decline any responsibility in their use.",absent,FALSE,"Web:absent Name:Víctor Rodríguez-Doncel, Serena Villata Email:victorr@ac.upc.edu",1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
uberblic,Uberblic.org,offline,http://platform.uberblic.org/api/v1/sparql,FALSE,"### SPARQL access

According to [this page](http://uberblic.org/developers/apis/sparql/), there should be a SPARQL endpoint at [this location](http://platform.uberblic.org/api/v1/sparql), but it refuses any request with a 403 Not Authorized error.",http://platform.uberblic.org,FALSE,Web:http://platform.uberblic.org Name:Uberblic Labs Email:contact@uberblic.com,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
iserve,iServe: Linked Services Registry,offline,http://iserve.kmi.open.ac.uk/iserve/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"iServe is the place on the Web where linked data meets services. In a nutshell, iServe is a platform for publishing Semantic Web Services as linked data, no matter their original format.",http://iserve.kmi.open.ac.uk/,FALSE,Web:http://iserve.kmi.open.ac.uk/ Name:iServe Team Email:iserve-general@googlegroups.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
open-election-data-project,Open Election Data Project,-,,FALSE,"This is the official list of registered political parties sourced from the Electoral Commission's website. The Resource URI refers to the linked-data resource URI that should be used to identify parties in a linked-data context, such as when making election results available as data.

Openness: Open data logo but no explicit license mentioned.",http://openelectiondata.org/parties,FALSE,Web:http://openelectiondata.org/parties Name:Chris Taggart  Email:info@openelectiondata.org.uk,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
linklion,LinkLion - A Link Repository for the Web of Data,offline,http://www.linklion.org:8890/sparql,http://www.opendefinition.org/licenses/gfdl,"LinkLion is an open-source central repository for the storage of links among resources in the Linked Open Data web. The main goal of LinkLion is to facilitate the publication, retrieval and use of links between knowledge bases. Our repository thus provides dedicated functionality for the upload, storage, querying and download of large sets of links.

[Example URI](http://www.linklion.org/mapping/0098a704694143bfa0540687a4b0f0a9) of the LinkLion dataset.

""LinkLion: A Link Repository for the Web of Data"" by Markus Nentwig, Tommaso Soru, Axel-Cyrille Ngonga Ngomo, and Erhard Rahm. Proceedings of ESWC, (2014) [PDF](http://2014.eswc-conferences.org/sites/default/files/eswc2014pd_submission_56.pdf)",absent,FALSE,Web:absent Name:Tommaso Soru Email:tsoru@informatik.uni-leipzig.de,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
dbpedia-lite,dbpedia lite,-,,http://www.opendefinition.org/licenses/cc-by-sa,"dbpedia lite takes some of the structured data in Wikipedia and presents it as Linked Data. It contains a small subset of the data that dbpedia contains; it does not attempt to extract data from the Wikipedia infoboxes. Data is fetched live from the Wikipedia API. It uses Wikipedia pageIds in its URIs to attempt to mitigate the problems of article titles changing over time.

As the data comes from WIkipedia, the licensing is the same.

This project is not affiliated with DBpedia.",http://dbpedialite.org/,FALSE,Web:http://dbpedialite.org/ Name:Nicholas Humfrey Email:njh@aelius.com,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.51
linked-user-feedback,Linked User Feedback,-,http://soa4all.isoco.net/luf/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The Linked User Feedback (LUF) dataset contains user-generated feedback in the form of ratings, comments and taggings, which are gathered via an API that third party applications can make use of.",http://soa4all.isoco.net/luf/about/,FALSE,Web:http://soa4all.isoco.net/luf/about/ Name:LUF team Email:galvaro@isoco.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
nom,Nomenclature for Museum Cataloging,-,https://nomenclature.info/sparql,http://www.opendefinition.org/licenses/cc-by,"Nomenclature for Museum Cataloging is a structured and controlled list of object terms organized in a classification system to provide a basis for indexing and cataloging collections of human-made objects. Nomenclature is fully bilingual (English and French) and includes illustrations and definitions to help with identification of concepts.  Nomenclature is used in the creation and management of object records in human history collections within museums and other organizations, and it focuses on objects relevant to North American history and culture.",https://www.nomenclature.info,"Name: absent, email: heatherjane7@gmail.com",Web:https://www.nomenclature.info Name:Heather Dunn Email:rcip-chin@pch.gc.ca,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
serendipity,Serendipity,offline,http://serendipity.utpl.edu.ec/lod/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Serendipity Linked Open Data includes data about OpenCourseWare and Open Educational Resources. The data was published in RDF format according to the design issues of Linked Open Data. Data can be accessed from a SPARQL endpoint. 
## Data: ##
* OCW Institutions: 262
* OCW Repositories:  80
* Localities: 221
* OCW: 15000
* OER: 70000
## Demographics: ##
* Open Educational Resources are in different languages: English, Spanish, Catalan, Arabic, Chinese, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Indonesian, Italian, Japanese, Korean, Macedonian, Persian, Polish, Portuguese, Russian, Slovenian, Swedish, Thai, Turkish, Vietnamese
* OER Providers are from different countries: Afghanistan, Australia, Belgium, Brazil, Canada, Chile, China, Colombia, Costa Rica, Denmark, Dominican Republic, Ecuador, Finland, France, Germany, Greece, India, Indonesia, Iran, Israel, Italy, Japan, Kenya, Malaysia, Mexico, Netherlands, Nigeria, Oman, Pakistan, Panama, Peru, Poland, Portugal, Puerto Rico, Republic of Macedonia, Russia, Saudi Arabia, Slovenia, South Africa, South Korea, Spain, Sweden, Switzerland, Taiwan, Thailand, Turkey, United Arab Emirates, United Kingdom, United States, Venezuela and Vietnam.",absent,FALSE,Web:absent Name:Nelson Piedra Email:nopiedra@utpl.edu.ec,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
associations,associations,-,,http://www.opendefinition.org/licenses/cc-by-sa,"A collection of associations and mapping to DBpedia entities. Currently consisting of 780000 human associations from the Edinburgh Associative Thesaurus (as RDF) and a verified mapping of 790 strong distinct associations (corresponding to ~25000 human associations) to DBpedia entities.

See https://w3id.org/associations for more information.",https://w3id.org/associations,FALSE,Web:https://w3id.org/associations Name:Jörn Hees Email:associations+spamprotect+remove+if+human@joernhees.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
provenanceweb,provenanceweb,offline,http://provenanceweb.org/sparql,http://www.opendefinition.org/licenses/cc-by,Linked Data provenance and explanation.,absent,FALSE,Web:absent Name:Rensselaer Polytechnic Institute / Tetherless World Constellation Email:,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
whisky-circle-info,Whisky Circle,-,,http://www.opendefinition.org/licenses/cc-by,"Whisky Circle dataset, built with WordLift for the https://www.whisky-circle.info/ website",https://www.whisky-circle.info/,"Name: Andrea Volpini, email: andrea@insideout.io",Web:https://www.whisky-circle.info/ Name:WordLift Team Email:andrea@wordlift.io,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
austrian_ski_racers,Alpine Ski Racers of Austria,-,http://vocabulary.semantic-web.at/PoolParty/sparql/AustrianSkiTeam,http://www.opendefinition.org/licenses/gfdl,Austrian top-skiers active in world cup.,http://vocabulary.semantic-web.at/AustrianSkiTeam,FALSE,Web:http://vocabulary.semantic-web.at/AustrianSkiTeam Name:Andreas Blumauer Email:a.blumauer@semantic-web.at,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
linked-drugs,LinkedDrugs: Linked Drug Product Data on a Global Scale,offline,http://linkeddata.finki.ukim.mk/sparql,http://www.opendefinition.org/licenses/cc-by,"The **LinkedDrugs** dataset with drug product data from different countries. 

The current version of the dataset (version 2.1) holds data from twenty-three countries: Austria, Azerbaijan, Costa Rica, Cyprus, Egypt, Estonia, Ireland, Macedonia, Malta, Netherlands, New Zealand, Nigeria, Norway, Romania, Russia, Serbia, Slovakia, Slovenia, South African Republic, Spain, Uganda, Ukraine and USA.

The dataset is available via the SPARQL endpoint at http://linkeddata.finki.ukim.mk/sparql, in a named RDF graph: ""http://linkeddata.finki.ukim.mk/lod/data/drugs#"".

The current version of the dataset (version 2.1) contains 99,235,032 RDF triples for 248,746 drug products and is available for download as a dump in Turtle format.

### Usage Scenarios (examples)

#### User-centered Scenarios
* [Get all available details for a specific drug product](http://seminant.com/queries/5816681573656d19eb929700)
* [Get details for all related drug products from the dataset for a specific drug product](http://seminant.com/queries/58166adf73656d19eb989700)
* [Get details for all related drugs from LOD for a specific drug product](http://seminant.com/queries/58166c8273656d19eb019900)
#### Analytical Scenarios
* [Get number of drug products per ATC category (level 3), per country](http://seminant.com/queries/58166d1f73656d19eb059900)
* [Get average drug product price per ATC category (level 3), per country](http://seminant.com/queries/58166e4473656d19eb0ca900)

### More Details
* Project page: http://drugs.linkeddata.finki.ukim.mk/
* Journal paper: https://jbiomedsem.biomedcentral.com/articles/10.1186/s13326-016-0111-z
* Example project using the LinkedDrugs dataset: http://godd.finki.ukim.mk/",absent,FALSE,Web:absent Name:Milos Jovanovik Email:milos.jovanovik@gmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
smartlink,SmartLink: Linked Services Non-Functional Properties,offline,http://smartlink.open.ac.uk/smartlink/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"SmartLink exposes Linked Data about publicly available Web services and Web APIs. In particular, the SmartLink data set extends existing service description schemas with a light-weight schema for non-functional properties.",http://purl.org/smartlink,FALSE,Web:http://purl.org/smartlink Name:SmartLink team  Email:stefan.dietze@gmx.de,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
nhs-jargon,NHS Jargon RDF,-,,http://www.opendefinition.org/licenses/cc-by-sa,Extracted data from the 'NHS Jargon Buster? site (http://www.ic.nhs.uk/jargon-buster). Contains definitions for commonly used acronyms in NHS (British National Health Service) documents.,http://kantenwerk.org/2011/05/16/nhs-jargon-rdf/,FALSE,Web:http://kantenwerk.org/2011/05/16/nhs-jargon-rdf/ Name:NHS.uk Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.78
uriburner,URIBurner,Available,http://linkeddata.uriburner.com/sparql,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temple-ov-thee-lemur-datasets,Temple ov thee Lemur,-,,http://www.opendefinition.org/licenses/cc-zero,"This resource provides 3 groups of RDF datasets. 1. Esoteric subjects such as tarot and alchemy. These all interlink and the Horoscope, Tarot, Planets and Elements sets link into DBPedia resources for Starsigns, Metals, Tarot Suits, Planets, Gems, and the Narnia novels(!)

2. Descriptions of Game States such as tic-tac-toe and chess. Do not attmpt to spider these as they are effectively infinite.

3. Deliberately perverse datasets including Daily Mail cancer. Where possible, the causes and preventions of cancer are linked to their DBPedia indentifiers. Other perverse datasets are considered 'toys' and not linked here. They are listed on the homepage.",http://data.totl.net/,FALSE,Web:http://data.totl.net/ Name:Christopher Gutteridge Email:cjg@ecs.soton.ac.uk,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
imagesnippets,Imagesnippets Image Descriptions,Available,http://www.imagesnippets.com/sparql/images,FALSE,"Contains descriptions of a variety of photographic images, using properties defined by the Lightweight Image Ontology.",absent,FALSE,Web:absent Name: Email:,1,0.9,1,0.67,1,1,0.93,1,1,1,1,1,0,0,1,1,0.5,1,1,0,1,0.75,3.18
lexvo-org,Lexvo.org,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Lexvo.org brings information about languages, words, characters, and other human language-related entities to the Linked Data Web and Semantic Web. The Linked Data Web is a worldwide initiative to create a Web of Data that exposes the relationships between entities in our world. Lexvo.org adds a new perspective to this Web by exposing how everything in our world is connected in terms of language, e.g. by considering semantic relationships between multilingual labels (like book or New York). Lexvo not only defines global IDs (URIs) for language-related objects, but also ensures that these identifiers are dereferenceable and highly interconnected as well as externally linked to a variety of resources on the Web.",http://www.lexvo.org/,FALSE,Web:http://www.lexvo.org/ Name:Gerard de Melo Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
epa-tri,EPA-TRI,-,,FALSE,"Toxics Release Inventory (TRI) is a resource for learning about toxic chemical releases and pollution prevention activities reported by industrial and federal facilities. TRI data support informed decision-making by communities, government agencies, companies, and others.",https://opendata.epa.gov,FALSE,Web:https://opendata.epa.gov Name:EPA Office of Environmental Information Email:admin@3roundstones.com,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
googleart-wrapper,GoogleArt wrapper,-,,FALSE,"The GoogleArtProject is a place to explore museums from around the world, seeing and learning about the artwork they contain. It is a cool service, offering very high res images of the paintings, but not providing a machine-friendly access to the data shown. This server provides a wrapper around the HTML page for paintings and museums. It exposes part of the information using FOAF and Dublin Core ontologies and links the resource to DBpedia",http://linkeddata.few.vu.nl/googleart/,FALSE,Web:http://linkeddata.few.vu.nl/googleart/ Name:Christophe Guéret Email:c.d.m.gueret@vu.nl,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
