id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
rkb-explorer-roma,"Università degli studi di Roma ""La Sapienza"" (RKBExplorer)",-,http://roma.rkbexplorer.com/sparql/,FALSE,,http://roma.rkbexplorer.com,FALSE,Web:http://roma.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
rkb-explorer-ulm,Universität Ulm (RKBExplorer),-,http://ulm.rkbexplorer.com/sparql/,FALSE,,http://ulm.rkbexplorer.com,FALSE,Web:http://ulm.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
southampton-ecs-eprints,ECS Southampton EPrints,-,,http://www.opendefinition.org/licenses/cc-zero,This is live data produced by the EPrints server since its upgrade to EPrints v3.2.1 and is distinct from the service provided by RKB Explorer.,http://eprints.ecs.soton.ac.uk/,FALSE,Web:http://eprints.ecs.soton.ac.uk/ Name:ECS /  Southampton University Email:webmaster@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.03
rkb-explorer-italy,Diverse Italian ReSIST Partner Institutions (RKBExplorer),-,http://italy.rkbexplorer.com/sparql,FALSE,This repository contains data supplied from diverse Italian institutions.,http://italy.rkbexplorer.com,FALSE,Web:http://italy.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
rkb-explorer-lisbon,Fundação da Faculdade de Ciencas da Universidade de Lisboa (RKBExplorer),-,http://lisbon.rkbexplorer.com/sparql,FALSE,This repository contains data supplied from Fundação da Faculdade de Ciencas da Universidade de Lisboa.,http://lisbon.rkbexplorer.com,FALSE,Web:http://lisbon.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
gutenberg,Project Gutenberg,-,,http://www.opendefinition.org/licenses/cc-by,"Overview: 

Project Gutenberg is the first and largest single collection of free electronic books, or eBooks.

Statistics: 
Over 100,000 titles, some duplication, of course.

License:
Majority of works in public domain. Works posted with permission from copyright holders are licensed under the Project Gutenberg license.

Formats:
Most Project Gutenberg eBooks are available in plain text,
just so they can be used with nearly any hardware/software,
and many are also available in a variety of other formats.

Over 30,000 eBooks in over 50 languages at gutenberg.org

Over 75,000 eBooks in over 100 languages at gutenberg.cc


This is my first attempt to rewrite this little blurb,
so I will keep it brief for now to see what happens.


Michael S. Hart
Founder
Project Gutenberg,
Inventor of eBooks
http://www.gutenberg.org/wiki/Michael_S._Hart",http://www.gutenberg.org/,FALSE,Web:http://www.gutenberg.org/ Name:Project Gutenberg Email:http://www.gutenberg.org/wiki/Gutenberg:Contact_Information,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
open-library,Open Library,-,,FALSE,"## About

> One web page for every book ever published. It's a lofty, but achievable, goal.

> To build it, we need hundreds of millions of book records, a brand new database infrastructure for handling huge amounts of dynamic information, a wiki interface, multi-language support, and people who are willing to contribute their time, effort, and book data.

> To date, we have gathered about 30 million records (13.4 million are available through the site now), and more are on the way. We have built the database infrastructure and the wiki interface, and you can search millions of book records, narrow results by facet, and search across the full text of 230,000 scanned books. 

## Openness

All Open Library contributions are in the public domain.  See <http://openlibrary.org/about/license>.

## Data

 * Dump of author records: <http://openlibrary.org/data/ol_dump_authors_latest.txt.gz>

 * Dump of edition records: <http://openlibrary.org/data/ol_dump_editions_latest.txt.gz>

 * API documentation: <http://openlibrary.org/developers/api>

## Issues

The content negotiation on entity URIs is buggy. Asking for only application/rdf xml works, but asking for multiple types doesn't.

The triple count is a wild guess based on the numbers of 13 million records and 30 triples per record.",http://openlibrary.org/,FALSE,"Web:http://openlibrary.org/ Name:Internet Archive, a 501(c)(3) non-profit Email:info@openlibrary.org",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
ww1lod,World War 1 as Linked Open Data,Available,http://ldf.fi/ww1lod/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"This dataset contains strictly quality-controlled rich information on events, actors and places related to the First World War. As such, it is meant to be used as a reference dataset to which other datasets (e.g. museum or library collections dealing with WW1 topics) can be linked.",absent,FALSE,Web:absent Name: Email:,1,0.927385477,1,1,1,1,0.99,1,1,1,1,1,1,1,0,1,0.75,0,1,0.8,1,0.7,3.44
twc-opendap,twc-opendap,offline,http://opendap.tw.rpi.edu/sparql,FALSE,Linked Data Provenance for OPeNDAP data processing.,absent,FALSE,Web:absent Name:Timothy Lebo Email:lebot@rpi.edu,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.05
rism-authorities,RISM Authority data,Available,http://data.rism.info/sparql,http://www.opendefinition.org/licenses/cc-by,"Authority data used in the ([RISM catalogue](https://opac.rism.info ""RISM Opac""), [dataset description](http://datahub.io/dataset/rism ""Dataset description for RISM Opac"")). It contains information about persons, organisations and literary works.",absent,FALSE,Web:absent Name:RISM Email:,1,1,1,0.89,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.73
rkb-explorer-era,ERA - Australian Research Council publication ratings (RKBExplorer),-,http://era.rkbexplorer.com/sparql/,FALSE,,http://era.rkbexplorer.com,FALSE,Web:http://era.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
stw-thesaurus-for-economics,STW Thesaurus for Economics,Available,http://zbw.eu/beta/sparql/stw/query,http://www.opendefinition.org/licenses/odc-odbl,"The thesaurus provides vocabulary on any economic subject: about 6,000 standardized subject headings and about 18,000 entry terms to support individual keywords. You can also find technical terms used in law, sociology, or politics, and geographic names. A systematic part faclitates access to the descriptors. Links to the ZBW library holdings are provided, too.

Size of dump and data set: 12 MB uncompressed,
published as RDFa pages, RDF/XML, NT and Turtle dataset, licensed under Creative Commons (by-nc-sa)",http://zbw.eu/stw,FALSE,Web:http://zbw.eu/stw Name:ZBW German National Library of Economics - Leibniz Centre for Economics Email:http://zbw.eu,1,0.8582,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,0.4,1,0.85,3.83
german-labor-law-thesaurus,German labor law thesaurus,-,http://vocabulary.wolterskluwer.de/PoolParty/sparql/arbeitsrecht,http://www.opendefinition.org/licenses/cc-by,"Labor law thesaurus covers all main areas of labor law, like the roles of employee and employer; legal aspects around labor contracts and dismissal; also co-determination and industrial action. Therefore, this thesaurus is interesting and relevant for all parties, who are dealing with labor law – professionals like specialized lawyers as well as for employees looking for definitions of legal terms. Linking to thematically similar thesauri (Linked Open Data paradigm) has already taken place and is therefore available as well. Thesauri are linked with

*   Standard Thesaurus für Wirtschaft, ZBW (zbw.eu/stw/)
*   Wikipedia / DBpedia
*   TheSoz from Leibniz Gesellschaft für Sozialwissenschaften (www.gesis.org)
*    EuroVoc - Multilingual Thesaurus of the European Union",http://vocabulary.wolterskluwer.de/,FALSE,Web:http://vocabulary.wolterskluwer.de/ Name:Wolters Kluwer Deutschland GmbH Email:cdirschl@wolterskluwer.de,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
gesis-thesoz,TheSoz Thesaurus for the Social Sciences (GESIS),-,http://lod.gesis.org/thesoz/sparql,http://creativecommons.org/licenses/by-nc/2.0/,"The Thesaurus for the Social Sciences (Thesaurus Sozialwissenschaften) contains about 12,000 entries, of which more than 8,000 are descriptors (authorised keywords) and about 4,000 non-descriptors. Topics in all of the social science disciplines are included. This SKOS version of the thesaurus uses also SKOS-XL and additionally defined extensions.",http://lod.gesis.org/thesoz/,FALSE,Web:http://lod.gesis.org/thesoz/ Name:GESIS - Leibniz Institute for the Social Sciences Email:http://www.gesis.org/,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
periodo,PeriodO Period Gazetteer,-,,http://www.opendefinition.org/licenses/cc-zero,"[PeriodO](http://perio.do) is a gazetteer of scholarly definitions of historical, art-historical, and archaeological periods. It eases the task of linking among datasets that define periods differently. It also helps scholars and students see where period definitions overlap or diverge.",absent,FALSE,Web:absent Name:Ryan Shaw Email:ryanshaw@unc.edu,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
shoah-victims-names,Shoah victims? names,Available,http://lod.xdams.org/sparql,http://www.opendefinition.org/licenses/cc-by,The Dataset describing the Shoah domain aims to formally describe concepts and relationships that characterize the process of persecution and deportation of Jews from Italy between 1943 and 1945.,absent,FALSE,Web:absent Name: Email:,1,0.9724,1,0.78,1,1,0.96,1,1,1,1,1,1,0,0,1,0.5,0,1,0,1,0.5,2.96
reload,Repository for Linked Open Archival Data,Available,http://lod.xdams.org/sparql,http://www.opendefinition.org/licenses/cc-by,ReLoad project will foster experimentation with the technology and methods of linked open data for archival resources and its goal is the creation of a web of linked archival data,absent,FALSE,"Web:absent Name:Reload Team: Archivio Centrale dello Stato, Istituto per i Beni culturali dell?Emilia-Romagna, regesta.exe Email:",1,0.9828,1,0.89,1,1,0.98,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.23
amsterdam-museum-as-edm-lod,Amsterdam Museum as Linked Open Data in the Europeana Data Model,-,http://data.dive.beeldengeluid.nl/sparql/,http://www.opendefinition.org/licenses/cc-by-sa,"The Amsterdam Museum dataset describes more than 70.000 cultural heritage objects related to the city of Amsterdam described by the museum. 

The metadata was retrieved from an XML Web API of the museum's Adlib collection database and converted to RDF compliant with the Europeana Data Model (EDM). This makes the Amsterdam Museum data the first of its kind to be officially converted and made available in this format.",http://semanticweb.cs.vu.nl/lod/am/,FALSE,"Web:http://semanticweb.cs.vu.nl/lod/am/ Name:Victor de Boer, Jan Wielemaker, Jacco van Ossenbruggen, Antoine Isaac, Guus Schreiber Email:v.de.boer@vu.nl",1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
rkb-explorer-deploy,DEPLOY (RKBExplorer),-,http://deploy.rkbexplorer.com/sparql/,FALSE,,http://deploy.rkbexplorer.com,FALSE,Web:http://deploy.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
rkb-explorer-jisc,UK JISC (RKBExplorer),-,http://jisc.rkbexplorer.com/sparql/,FALSE,,http://jisc.rkbexplorer.com,FALSE,Web:http://jisc.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
ub-mannheim-linked-data,Linked Data Service der Universitätsbibliothek Mannheim,-,http://data.bib.uni-mannheim.de/sparql,FALSE,"Publishes RDF for a number of bibliographic resources:

* Bibliograhic data of the Südwestdeutscher Bibliotheksverbund (SWB)
* Bibliographic data of the Hessisches Bibliotheksinformationssystem (HeBIS)
* Classifications of the Regensburger Verbundklassifikation (RVK)
* Bibliographic data of the Hochschulbibliothekszentrum des Landes Nordrhein-Westfalen (HBZ)",http://data.bib.uni-mannheim.de/,FALSE,Web:http://data.bib.uni-mannheim.de/ Name:Mannheim University Library Email:philipp.zumstein@bib.uni-mannheim.de,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
rdf-book-mashup,RDF Book Mashup,-,,FALSE,"The RDF book mashup demonstrates how Web 2.0 data sources like Amazon, 
Google or Yahoo can be integrated into the Semantic Web. 

The RDF book mashup makes information about books, their authors, 
reviews, and online bookstores available on the Semantic Web. This 
information can be used by RDF tools and you can link to it from your 
own Semantic Web data.",http://www4.wiwiss.fu-berlin.de/bizer/bookmashup/,FALSE,Web:http://www4.wiwiss.fu-berlin.de/bizer/bookmashup/ Name:Chris Bizer Email:chris@bizer.de,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
hungarian-national-library-catalog,Hungarian National Library (NSZL) catalog,-,http://setaria.oszk.hu/sparql,https://opendefinition.org/licenses/fal,"OPAC and Digital Library and the corresponding authority data as Linked Open Data.

The used vocabularies are

    * RDFDC for bibliographic data,
    * FOAF for name authority entries, and
    * SKOS for subject terms and geographical names. 
    * BIBO for bibliographic terms


NSZL uses CoolURIs. Every resource has both RDF and HTML representation.

RDFDC, FAOF and SKOS statements are linked together. The name authority is matched with the DBPedia name files, and URI aliases are handled as owl:sameAs statements. The name authority dataset also contains links to Virtual International Authority File (VIAF) and VIAF links back to NSZL's data.

NSZL also supports the HTML link auto-discovery.",http://nektar.oszk.hu/wiki/Semantic_web,"Name: absent, email: mohammedziakamran@gmail.com",Web:http://nektar.oszk.hu/wiki/Semantic_web Name:National Széchényi Library Email:horvath.adam@oszk.hu,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
hedatuz,Hedatuz,offline,http://helheim.deusto.es/hedatuz/sparql,http://www.opendefinition.org/licenses/odc-pddl,"A bibliographic dataset about the publications of Hedatuz database, mantained by Euskomedia Fundazioa (foundation that shares cultural and research contents in basque language). It contains the publications published by RIEV and Eusko Ikaskuntza since 1907 and 1918 respectively.

The Linked Data has been generated by DeustoTech - Internet research group.",http://helheim.deusto.es/hedatuz/resource/,FALSE,Web:http://helheim.deusto.es/hedatuz/resource/ Name: Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
ecs,"School of Electronics and Computer Science, University of Southampton",-,,http://www.opendefinition.org/licenses/cc-zero,Note: The number of triple is a wild guess based on the 2600 RDF documents found in Sindice and an assumption of ~20 triples per page.http://rdf.ecs.soton.ac.uk/ontology/ecs#,http://id.ecs.soton.ac.uk/docs/,FALSE,Web:http://id.ecs.soton.ac.uk/docs/ Name:School of Electronics and Computer Science Webmaster Email:webmaster@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
planetdata-project-wiki,PlanetData Project Wiki,-,,FALSE,Semantic Wiki of PlanetData Project,http://planet-data.eu,FALSE,Web:http://planet-data.eu Name: Email:,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
oclc-fast,Faceted Application of Subject Terminology,-,,http://www.opendefinition.org/licenses/odc-by,"FAST (Faceted Application of Subject Terminology) is an enumerative, faceted subject heading schema derived from the Library of Congress Subject Headings (LCSH). Its purpose is to be easier to understand, control, apply, and use than LCSH. Any valid set of LC subject headings can be converted to FAST headings.

FAST contains 1.6M authority records.

The triple count (30M) is a rough estimate based on the number of authority records. The LCSH link count is based on the observation that many but not all of the authority records have LCSH links. The Geonames link count is based on [this account](http://www.oclc.org/nextspace/018/research.htm) that states 100k total geographic entities with 60% matched to Geonames.",http://id.worldcat.org/fast/,FALSE,Web:http://id.worldcat.org/fast/ Name:OCLC Research Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
rkb-explorer-webconf,webconf,-,http://webconf.rkbexplorer.com/sparql,FALSE,"This is one of several semantic repositories that contains and publishes RDF linked data and co-reference information, forming the underlying distributed storage model behind the RKB Explorer initiative.",http://webconf.rkbexplorer.com,FALSE,Web:http://webconf.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
linkedlccn,LinkedLCCN,offline,http://api.talis.com/stores/rsinger-dev4/services/sparql,FALSE,A wrapper for the Library of Congress' LCCN Permalink service which models the MARCXML output as linked data in RDF.,http://purl.org/NET/lccn/,FALSE,Web:http://purl.org/NET/lccn/ Name:Ross Singer Email:rossfsinger@gmail.com,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
marc-codes,MARC Codes List,-,,FALSE,"Currently provides the MARC codes (http://www.loc.gov/standards/valuelist/) for languages, geographic areas, countries and forms of musical composition.",http://purl.org/NET/marccodes/,FALSE,Web:http://purl.org/NET/marccodes/ Name:Ross Singer Email:rossfsinger@gmail.com,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
isil-dbpedia,ISIL->DBpedia,-,,http://www.opendefinition.org/licenses/cc-zero,"This package contains BEACON files linking [http://lobid.org/organisation] (ISIL-URIs) to  international DBpedia and German DBpedia. An ISIL is an ""International Standard Identifier for Libraries and Related Organisations"".
The BEACON was constructed using the [file which automatically extracts the ISIL in the wikipdia infobox](http://ws.gbv.de/wpextract/dewiki-isil.beacon) and some more relations computated through simple pattern matching of the name of the institution and some further heuristics, see https://gist.github.com/2910449 .",http://lobid.org/organisation,FALSE,Web:http://lobid.org/organisation Name:pascal christoph Email:christoph by hbz-nrw.de,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
aliada-scanbit-net,aliada-scanbit-net,-,http://aliada.scanbit.net:8891/sparql,http://www.opendefinition.org/licenses/cc-zero,Open linked data from the Library and Museum of ARTIUM,http://biblioteca.artium.org,FALSE,Web:http://biblioteca.artium.org Name:Aliada Consortium Email:info@aliada-project.eu,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bluk-bnb,British National Bibliography (BNB) - Linked Open Data,offline,http://bnb.data.bl.uk/sparql,http://www.opendefinition.org/licenses/cc-zero,"British National Bibliography (BNB) published as Linked Data by the British Library, linked to external sources including: [VIAF](http://viaf.org/), [ISNI](http://isni.org), [LCSH](http://id.loc.gov/authorities/), [Lexvo](http://www.lexvo.org/), [GeoNames](http://www.geonames.org/ontology/documentation.html), MARC [country](http://id.loc.gov/vocabulary/countries.html), and [language](http://id.loc.gov/vocabulary/languages.html), [Dewey.info](http://dewey.info/).  Published to [this data model for books](https://www.bl.uk/bibliographic/pdfs/bldatamodelbook.pdf); [this data model for serials](https://www.bl.uk/bibliographic/pdfs/bldatamodelserial.pdf) and this data model for forthcoming books (http://www.bl.uk/bibliographic/pdfs/bldatamodelcip.pdf).

Current release of approximately 3.9 million descriptions (146,901,135 triples) of books (including monographs published over time); forthcoming books and serials published in the UK over the last 60 years.The dataset, covering UK publications since 1950, is updated monthly.",http://bnb.data.bl.uk,FALSE,Web:http://bnb.data.bl.uk Name:The British Library Metadata Services Email:metadata@bl.uk,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
datos-bne-es,datos.bne.es,Available,http://datos.bne.es/sparql,http://www.opendefinition.org/licenses/cc-zero,"Open bibliographic linked data from the Spanish National LIbrary including 4 million authority records, 2.4 million bibliographic records resulting in over 58 million triples.

The Spanish data are modelled using IFLA vocabularies.  For the migration and linkage, we used Marimba, a particular tool developed by us and designed for being used by librarians.

### Data

* 4 Million authority records
* 2.4 million of bibliographic records
* 58 million of RDF triples
* 600K links with other resources (VIAF, SUDOC, GND (German national library), Libris, DBpedia)

More detail is provided at: <http://www.bne.es/es/Catalogos/DatosEnlazados/FuentesDatos/>

> The data are taken from the catalog bibliographic and authority of the National Library of Spain. 3,900,000 have been extracted bibliographic resource records, papers belonging to modern, old, electronic resources, manuscripts, periodicals, maps, prints, photographs, printed music, sound and audiovisual recordings.
> 
> Have also been extracted 4,200,000 authority records of persons, entities, conferences, uniform titles and subjects, which are used in bibliographic records. Both sets of records are coded according to the MARC21 format.
> 
> So far it has become a very representative subset of the library catalog, consisting of 2.4 million bibliographic records of monographs modern formats, old printed music and sound recordings.",http://datos.bne.es,FALSE,"Web:http://datos.bne.es Name:Ontology Engineering Group, Facultad de Informática, Universidad Politécnica de Madrid Email:dvila@fi.upm.es",1,0,1,0.89,1,1,0.82,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.07
europeana-lod-v1,Europeana Linked Open Data V1.0,-,,http://www.opendefinition.org/licenses/cc-zero,"[data.europeana.eu](http://data.europeana.eu)</a> started as an experimental pilot  in February 2012 with a small number of data providers who committed at an early stage to Europeana's initiative of promoting more open data and new data exchange agreements.

The current version of data.europeana.eu contains all the data available on the [Europeana Portal](www.europeana.eu/). Check the description of the data at [http://datahub.io/dataset/europeana-lod](http://datahub.io/dataset/europeana-lod)

The first version of data.europeana.eu as used in the W3C Library Linked Data  group contained [open](http://creativecommons.org/publicdomain/zero/1.0/) metadata on 2.4 million texts, images, videos and sounds gathered by Europeana. These collections came from 8 direct Europeana providers encompassing over 200 cultural institutions from 15 countries. They cover a great variety of heritage objects, such as this [slovenian version of O Sole Mio](http://data.europeana.eu/item/92056/BD9D5C6C6B02248F187238E9D7CC09EAF17BEA59) from the National Library of Slovenia, or Neil Robson's [memories of the herring business](http://data.europeana.eu/item/09405f/533F9A826CB038D02C05A9814CF97E5D1B49BBEE) from the Tyne and Wear Archives & Museums. 
Here is an example URI to get started with:
http://data.europeana.eu/item/92037/25F9104787668C4B5148BE8E5AB8DBEF5BE5FE03

The project has been described in a [paper](http://dcevents.dublincore.org/index.php/IntConf/dc-2011/paper/view/55) presented at the Dublin Core 2011 conference.",http://data.europeana.eu/,FALSE,Web:http://data.europeana.eu/ Name:Bernhard Haslhofer and Antoine Isaac Email:bernhard.haslhofer@cornell.edu; aisaac@few.vu.nl,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
libver,Public Library of Veroia,-,http://libver.math.auth.gr/sparql,http://www.opendefinition.org/licenses/cc-by-sa,Public Library of Veroia Linked Open Data Project. This is the first effort of a Greek Library to expose it's Bibliographic Data as Linked Open Data.,http://libver.math.auth.gr,FALSE,Web:http://libver.math.auth.gr Name:Sotiris Karampatakis Email:s.karampatakis@gmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
data-persee-fr,Persée in RDF,Available,https://data.persee.fr/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"![data.persee.fr](http://data.persee.fr/cropped-Logo-data.persee_petit.png)

[data.persee.fr](http://data.persee.fr) is a triplestore opened in 2017. It gathers all the metadata produced by Persée and makes it available in a structured way (RDF graph) according to the semantic web principles (DCMI, FRBR, FOAF, CITO, BIBO, SKOS). The mapping between Persée’s data and international information systems enables the researchers to explore Persée database and to link to data offered by the library community (IdRef, data.bnf.fr, etc.), the scientific community (the Cairo Gazetteer, the Global Biodiversity Information Facility - GBIF) and other crowded sources (DBpedia)",http://data.persee.fr/,"Name: absent, email: viviane.bouletreau@gmail.com",Web:http://data.persee.fr/ Name:UAR Persée Email:viviane.bouletreau@persee.fr,1,1,1,0.89,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.73
data-bnf-fr,data.bnf.fr - Bibliothèque nationale de France,Available,http://data.bnf.fr/sparql,FALSE,"data.bnf.fr gathers data from the different databases of the Bibliothèque nationale de France, so as to create Web pages about Works, Authors, Subjects and Places together with a RDF view on the extracted data. 

There are links to id.loc.gov for languages and nationalities, to dewey.info  for subjects, and to DCMI type for types.

The authors and subjects are matched to Agrovoc,Geonames, DBpedia, Wikipedia, VIAF, Stitch, Dewey, ISNI, the library of Congress, and the German national library.

We use SKOS, FOAF, DC and RDA vocabularies, in a FRBR model.",http://data.bnf.fr,FALSE,Web:http://data.bnf.fr Name:data.bnf.fr project team - French national Library Email:data@bnf.fr,1,0.2,1,0.78,1,1,0.83,1,1,1,1,1,0,1,1,1,0.75,1,1,0,1,0.75,3.33
idreffr,IdRef: Sudoc authority data,-,,FALSE,"Source : [IdRef](http://www.idref.fr)

IdRef is a Web application dedicated to Sudoc authority data.
[Sudoc](http://www.sudoc.abes.fr) is the French academic union catalogue, maintained by ABES.
IdRef promotes the use of these authority data beyond Sudoc, in other French Higher Education applications.

Size : more than 2 millions authority records

Vocabularies : Dublin Core, FOAF, BIBO, etc.

Licensing : not yet, but will be as open as possible",http://punktokomo.abes.fr/2011/07/05/idref-des-pages-html-et-rdf-plus-riches/,FALSE,Web:http://punktokomo.abes.fr/2011/07/05/idref-des-pages-html-et-rdf-plus-riches/ Name:ABES Email:apisudoc@abes.fr,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
vivo-cornell-university,VIVO Cornell,-,,http://www.opendefinition.org/licenses/cc-by,"Information about Cornell faculty and staff across all disciplines, departments and colleges. Available as RDF dump and Linked Data. This is a part of package:vivo.",http://vivo.cornell.edu/,FALSE,Web:http://vivo.cornell.edu/ Name:Cornell University Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
sudocfr,Sudoc bibliographic data,-,http://sparql.sindice.com/sparql,FALSE,"Source : [Sudoc](http://www.sudoc.abes.fr)

Sudoc is the French academic union catalogue, maintained by ABES

Size : 10 millions bibliographic records

[Documentation](http://documentation.abes.fr/sudoc/manuels/administration/sudoc_rdf/index.html)

Vocabularies : Dublin Core, FOAF, BIBO, RDA, ISBD, etc.

Licensing : Licence ouverte / Open licence (http://www.etalab.gouv.fr/pages/Licence_ouverte_Open_licence-5899923.html)",http://punktokomo.abes.fr/2011/07/04/le-sudoc-sur-le-web-de-donnees/,FALSE,Web:http://punktokomo.abes.fr/2011/07/04/le-sudoc-sur-le-web-de-donnees/ Name:ABES Email:apisudoc@abes.fr,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
rkb-explorer-darmstadt,Technische Universität Darmstadt (RKBExplorer),-,http://darmstadt.rkbexplorer.com/sparql/,FALSE,,http://darmstadt.rkbexplorer.com,FALSE,Web:http://darmstadt.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
