id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
statusnet-ced117-net,statusnet-ced117-net,-,,FALSE,StatusNet instance hosted at http://ced117.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
statusnet-kenzoid-com,statusnet-kenzoid-com,-,,FALSE,StatusNet instance hosted at http://kenzoid.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-panda-id-au,statusnet-panda-id-au,-,,FALSE,StatusNet instance hosted at http://panda.id.au,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-qth-fr,statusnet-qth-fr,-,,FALSE,StatusNet instance hosted at http://qth.fr,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-equestriarp-net,statusnet-equestriarp-net,-,,FALSE,StatusNet instance hosted at http://equestriarp.net,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-thornton2-com,statusnet-thornton2-com,-,,FALSE,StatusNet instance hosted at http://thornton2.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
sears,sears.com,-,,FALSE,"Sears (sears.com) has GoodRelations markup in all > 15,000,000 item pages",http://www.sears.com/,FALSE,"Web:http://www.sears.com/ Name:Sears Brands, LLC Email:",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
statusnet-alexandrefranke-com,statusnet-alexandrefranke-com,-,,FALSE,StatusNet instance hosted at http://alexandrefranke.com,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-kaimi-cc,statusnet-kaimi-cc,-,,FALSE,StatusNet instance hosted at http://kaimi.cc,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
statusnet-lebsanft-org,statusnet-lebsanft-org,-,,FALSE,StatusNet instance hosted at http://lebsanft.org,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
