id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
bioportal-bro_x1,Biomedical Resource Ontology,-,,FALSE,"A controlled terminology of resources, which is used to improve the sensitivity and specificity of web searches.",http://bioportal.bioontology.org/ontologies/1104,FALSE,"Web:http://bioportal.bioontology.org/ontologies/1104 Name:Trish Whetzel, Csongor Nyulas, Natasha Noy Email:None",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-go_x2,Gene Ontology,-,,FALSE,"Provides structured controlled vocabularies for the annotation of gene products with respect to their molecular function, cellular component, and biological role. The Gene Ontology consists of three Vocabularies.",http://bioportal.bioontology.org/ontologies/1070,FALSE,Web:http://bioportal.bioontology.org/ontologies/1070 Name:Gene Ontology Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ncbitaxon,NCBI organismal classification,-,,FALSE,A taxonomic classification of living organisms and associated artifacts for their controlled description within the context of databases.,http://bioportal.bioontology.org/ontologies/1132,FALSE,Web:http://bioportal.bioontology.org/ontologies/1132 Name:NCBI information Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ocre,Ontology of Clinical Research (OCRe),-,,FALSE,"OCRe is an ontology designed to support systematic description of, and interoperable queries on, human studies and study elements.",http://bioportal.bioontology.org/ontologies/1076,FALSE,Web:http://bioportal.bioontology.org/ontologies/1076 Name:Ida Sim Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-so_x1,Sequence types and features,-,,FALSE,"The Sequence Ontology provides a structured controlled vocabulary for sequence annotation, for the exchange of annotation data and for the description of sequence objects in databases. <a href=""http://obo.cvs.sourceforge.net/*checkout*/song/ontology/sofa.obo"">SOFA</a> is a minimal version of SO for use in data exchange.",http://bioportal.bioontology.org/ontologies/1109,FALSE,Web:http://bioportal.bioontology.org/ontologies/1109 Name:So Administrators Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-swo,Software Ontology,-,,FALSE,"The Software Ontology (SWO) has the scope of describing types of software used in Bioinformatics. The SWO covers areas such as the software type, the manufacturer of the software, the input and output data types and the uses (i.e. objectives) the software can be put to. The SWO intends to use BFO as an upper level ontolgoy and subclasses types from the Ontology of Biomedical Investigations. Contact James Malone for info: malone@ebi.ac.uk",http://bioportal.bioontology.org/ontologies/1413,FALSE,Web:http://bioportal.bioontology.org/ontologies/1413 Name:James Malone Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-vivo,VIVO,-,,FALSE,"The VIVO ontology represents researchers in the context of their experience, outputs, interests, accomplishments, and associated institutions.",http://bioportal.bioontology.org/ontologies/1699,FALSE,Web:http://bioportal.bioontology.org/ontologies/1699 Name:Stella Mitchell Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mo,MGED Ontology,-,,FALSE,"Concepts, definitions, terms, and resources for standardized description of a microarray experiment in support of MAGE v.1.",http://bioportal.bioontology.org/ontologies/1131,FALSE,Web:http://bioportal.bioontology.org/ontologies/1131 Name:MGED Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ep,Cardiac Electrophysiology Ontology,-,,FALSE,"The Cardiac Electrophysiology Ontology contains terms describing single-channel electrophysiological experiments and data obtained using voltage-clamp, current clamp and fluorescence imaging techniques applied at the cell level and multi-channel fluorescence imaging techniques applied at the cell, tissue and whole heart levels.",http://bioportal.bioontology.org/ontologies/1142,FALSE,"Web:http://bioportal.bioontology.org/ontologies/1142 Name:Raimond L. Winslow, PhD Email:None",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-jerm,SysMO-JERM,-,,FALSE,"an ontology to describe the entities and relationships in SysMO-DB, a Systems Biology environment for the sharing and exchange of data and models.",http://bioportal.bioontology.org/ontologies/1488,FALSE,Web:http://bioportal.bioontology.org/ontologies/1488 Name:Katy Wolstencroft Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-oboe-sbc,OBOE SBC,-,,FALSE,OBOE Extension for SBC-LTER,http://bioportal.bioontology.org/ontologies/1523,FALSE,Web:http://bioportal.bioontology.org/ontologies/1523 Name:Ben Leinfelder Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pato,Phenotypic quality,-,,FALSE,"Phenotypic qualities (properties). This ontology can be used in conjunction with other ontologies such as GO or anatomical ontologies to refer to phenotypes. Examples of qualities are red, ectopic, high temperature, fused, small, edematous and arrested.",http://bioportal.bioontology.org/ontologies/1107,FALSE,Web:http://bioportal.bioontology.org/ontologies/1107 Name:Quality Administrators Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pma,PMA 2010,-,,FALSE,The Portfolio Management Application (PMA) is a system for tracking grants and producing reports - Users can access grant data through a query interface and a variety of pre-defined forms and reports,http://bioportal.bioontology.org/ontologies/1497,FALSE,Web:http://bioportal.bioontology.org/ontologies/1497 Name:Jim Martin Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-uo,Units of measurement,-,,FALSE,Metrical units for use in conjunction with PATO,http://bioportal.bioontology.org/ontologies/1112,FALSE,Web:http://bioportal.bioontology.org/ontologies/1112 Name:Unit Administrators Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-utsa,eagle-i @ University of Texas at San Antonio,offline,http://utsa.eagle-i.net/sparqler/sparql,FALSE,"Groundbreaking biomedical research requires access to cutting edge scientific resources; however such resources are often invisible beyond the laboratories or universities where they were developed. eagle-i is a national research resource discovery platform to help biomedical scientists search for and find previously invisible, but highly valuable, resources. 
Resource descriptions collected at each participating institution are freely available as linked open data.
See: http://www.eagle-i.net/",http://utsa.eagle-i.net,FALSE,Web:http://utsa.eagle-i.net Name:The eagle-i Network Email:info@eagle-i.org,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
bioportal-bootstrep,Gene Regulation Ontology,-,,FALSE,"The BOOTStrep Ontology is a conceptual model for the domain of gene regulation. It covers processes that are linked to the regulation of gene expression as well as physical entities that are involved in these processes (such as genes and transcription factors) in terms of ontology classes and semantic relations between classes. GRO is intended to represent common knowledge about gene regulation in a formal way rather than representing extremely fine-grained classes as can be found in ontologies such as the Gene Ontology (GO) (created for data base annotation purposes) and various relevant databases. The main purpose of the ontology is to support NLP applications. It has a particular focus on the relations between processes and the molecules (participants) involved. The basic structure of the GRO is a direct acyclic graph (DAG) with ontology classes as nodes and is-a relations between classes as edges. The taxonomic backbone is further enriched by several semantic relation types (part-of, from-species, participates-in with the two sub-relations agent-of and patient-of).",http://bioportal.bioontology.org/ontologies/1106,FALSE,Web:http://bioportal.bioontology.org/ontologies/1106 Name:Vivian Lee Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-bt,BioTop,-,,http://www.opendefinition.org/licenses/cc-by,A top-domain ontology that provides definitions for the foundational entities of biomedicine as a basic vocabulary to unambiguously describe facts in this domain.,http://bioportal.bioontology.org/ontologies/1134,FALSE,Web:http://bioportal.bioontology.org/ontologies/1134 Name:Stefan Schulz Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
bioportal-chebi,Chemical entities of biological interest,-,,FALSE,A structured classification of chemical compounds of biological relevance.,http://bioportal.bioontology.org/ontologies/1007,FALSE,Web:http://bioportal.bioontology.org/ontologies/1007 Name:Chebi Administrators Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-gfo-bio,General Formal Ontology: Biology,-,,FALSE,GFO-Bio is a biological core ontology built on the General Formal Ontology.,http://bioportal.bioontology.org/ontologies/1440,FALSE,Web:http://bioportal.bioontology.org/ontologies/1440 Name:Robert Hoehndorf Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-gro_x2,Gene Regulation Ontology,-,,FALSE,The Gene Regulation Ontology (GRO) is a conceptual model for the domain of gene regulation. It covers processes  that are linked to the regulation of gene expression as well as physical entities that are involved in these processes (such as genes and transcription factors) in terms of ontology classes and semantic relations between classes.,http://bioportal.bioontology.org/ontologies/1082,FALSE,Web:http://bioportal.bioontology.org/ontologies/1082 Name:Vivian Lee Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-neomark,Neomark Oral Cancer Ontology,-,,FALSE,Ontology that describes the medical information necessary for early detection of the oral cancer reoccurrence extracted from the NeoMark Project.,http://bioportal.bioontology.org/ontologies/1686,FALSE,Web:http://bioportal.bioontology.org/ontologies/1686 Name:Dario Salvi Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pedterm,Pediatric Terminology,-,,FALSE,"Terms associated with pediatrics, representing information related to child health and development from pre-birth through 21 years of age; contributed by the National Institute of Child Health and Human Development.",http://bioportal.bioontology.org/ontologies/1640,FALSE,Web:http://bioportal.bioontology.org/ontologies/1640 Name:Ranjana Srivastava Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-sep,Sample processing and separation techniques,-,,FALSE,"A structured controlled vocabulary for the annotation of sample processing and separation techniques in scientific experiments, such as, and including, gel electrophoresis, column chromatography, capillary electrophoresis, centrifugation and so on. Developed jointly by the HUPO Proteomics Standards Initiative and The Metabolomics Standards Initiative.",http://bioportal.bioontology.org/ontologies/1044,FALSE,Web:http://bioportal.bioontology.org/ontologies/1044 Name:SEP developers Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-snpo,SNP-Ontology,-,,FALSE,"SNP-Ontology is a domain ontology that provides a formal representation (OWL-DL) of genomic variations. Despite its name, SNP-Ontology, is not limited to the representation of SNPs but it encompasses genomic variations in a broader meaning. SNP-Ontology is general enough to enable the representation of variations observed in genome of various species. Latest versions of SNP-Ontology include the representation of haplotype and of CNV. The unambiguous representation of genomic variations provided by SNP-Ontology enables to integrate heterogeneous data related to genomic variations. To achieve this goal SNP-Ontology enables (1) to represent one variation in accordance with various ways that exist for describing it, (2) to represent the equivalence between two distinct descriptions of one variation, and (3) to represent correspondence between a genomic variation and its outcome at the transcriptome and proteome levels.",http://bioportal.bioontology.org/ontologies/1058,FALSE,Web:http://bioportal.bioontology.org/ontologies/1058 Name:Adrien Coulet Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-vt,Vertebrate Trait Ontology,-,,FALSE,"The Vertebrate Trait Ontology is a controlled vocabulary for the description of traits (measurable or observable characteristics) pertaining to the morphology, physiology, or development of vertebrate organisms.",http://bioportal.bioontology.org/ontologies/1659,FALSE,Web:http://bioportal.bioontology.org/ontologies/1659 Name:Jim Reecy Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cmo,Clinical Measurement Ontology,-,,FALSE,The Clinical Measurement Ontology is designed to be used to standardize morphological and physiological measurement records generated from clinical and model organism research and health programs,http://bioportal.bioontology.org/ontologies/1583,FALSE,Web:http://bioportal.bioontology.org/ontologies/1583 Name:Mary Shimoyama Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-go_x1,Gene Ontology Extension,-,,FALSE,Gene Ontology Extension,http://bioportal.bioontology.org/ontologies/1506,FALSE,Web:http://bioportal.bioontology.org/ontologies/1506 Name:Gene Ontology Consortium Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mdr,MedDRA,-,,FALSE,Medical Dictionary for Regulatory Activities Terminology (MedDRA),http://bioportal.bioontology.org/ontologies/1422,FALSE,Web:http://bioportal.bioontology.org/ontologies/1422 Name:MSSO Help Desk Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mp,Mammalian phenotype,-,,FALSE,The Mammalian Phenotype Ontology is under development as a community effort to provide standard terms for annotating mammalian phenotypic data.,http://bioportal.bioontology.org/ontologies/1025,FALSE,Web:http://bioportal.bioontology.org/ontologies/1025 Name:JAX list Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-nigo,Neural-Immune Gene Ontology,-,,FALSE,"The Neural-Immune Gene Ontology (NIGO) is a subset of GO directed for neurological and immunological systems. NIGO was created by clipping those GO terms that are not associated to any gene in human, rat and mouse, and by clipping terms not found to be relevant to the neural and/or immune domains.",http://bioportal.bioontology.org/ontologies/1539,FALSE,Web:http://bioportal.bioontology.org/ontologies/1539 Name:Eitan Rubin Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-basic-vertebrate-gross-anatomy,Basic Vertebrate Anatomy,-,,FALSE,A basic vertebrate anatomy derived mainly from FMA.,http://bioportal.bioontology.org/ontologies/1056,FALSE,Web:http://bioportal.bioontology.org/ontologies/1056 Name: Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-bcgo,Breast Cancer Grading Ontology,-,,FALSE,assigns a grade to a tumor starting from the 3 criteria of the NGS,http://bioportal.bioontology.org/ontologies/1304,FALSE,Web:http://bioportal.bioontology.org/ontologies/1304 Name:Alexandra Bulzan Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ndfrt,National Drug File,-,,FALSE,"National Drug File - Reference Terminology Public Inferred Edition, 2008_03_11",http://bioportal.bioontology.org/ontologies/1352,FALSE,Web:http://bioportal.bioontology.org/ontologies/1352 Name:Michael J. Lincoln MD Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-phare,PHARE,-,,FALSE,The PHArmacogenomic RElationships Ontology (or PHARE) proposes concepts and roles to represent relationships of pharmacogenomics interest.,http://bioportal.bioontology.org/ontologies/1550,FALSE,Web:http://bioportal.bioontology.org/ontologies/1550 Name:Adrien Coulet Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-rs,Rat Strain Ontology,-,,FALSE,This ontology defines the hierarchical display of the different rat strains as derived from the parental strains,http://bioportal.bioontology.org/ontologies/1150,FALSE,Web:http://bioportal.bioontology.org/ontologies/1150 Name:Rajni Nigam Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-sitbac,Situation-Based Access Control,-,,FALSE,Context-based healthcare access-control policies,http://bioportal.bioontology.org/ontologies/1237,FALSE,Web:http://bioportal.bioontology.org/ontologies/1237 Name:Mor Peleg Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-psm,eagle-i @ Ponce School of Medicine,offline,http://psm.eagle-i.net/sparqler/sparql,FALSE,"Groundbreaking biomedical research requires access to cutting edge scientific resources; however such resources are often invisible beyond the laboratories or universities where they were developed. eagle-i is a national research resource discovery platform to help biomedical scientists search for and find previously invisible, but highly valuable, resources. 
Resource descriptions collected at each participating institution are freely available as linked open data.
See: http://www.eagle-i.net/",http://psm.eagle-i.net/,FALSE,Web:http://psm.eagle-i.net/ Name:The eagle-i Network Email:info@eagle-i.org,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
bioportal-adw,Animal natural history and life history,-,,FALSE,An ontology for animal life history and natural history characteristics suitable for populations and higher taxonomic entities.,http://bioportal.bioontology.org/ontologies/1530,FALSE,Web:http://bioportal.bioontology.org/ontologies/1530 Name:Animal Diversity Web technical staff Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-eo,Plant environmental conditions,-,,FALSE,A structured controlled vocabulary for the representation of plant environmental conditions.,http://bioportal.bioontology.org/ontologies/1036,FALSE,Web:http://bioportal.bioontology.org/ontologies/1036 Name:Plant Ontology Administrators Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fbbi,Biological imaging methods,-,,FALSE,"A structured controlled vocabulary of sample preparation, visualization and imaging methods used in biomedical research.",http://bioportal.bioontology.org/ontologies/1023,FALSE,Web:http://bioportal.bioontology.org/ontologies/1023 Name:Chris Woodcock Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fbsp,Fly taxonomy,-,,FALSE,The taxonomy of the family <i>Drosophilidae</i> (largely after Baechli) and of other taxa referred to in FlyBase.,http://bioportal.bioontology.org/ontologies/1064,FALSE,Web:http://bioportal.bioontology.org/ontologies/1064 Name:Evidence_code Administrators Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fda-meddevice,FDA Medical Devices (2010),-,,FALSE,Medical Devices as downloaded from the FDA site in Jan. 2011,http://bioportal.bioontology.org/ontologies/1576,FALSE,Web:http://bioportal.bioontology.org/ontologies/1576 Name:Ketty Mobed Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icd9cm,International Classification of Diseases,-,,FALSE,"The ICD is the international standard diagnostic classification for all general epidemiological, many health management purposes and clinical use.",http://bioportal.bioontology.org/ontologies/1101,FALSE,Web:http://bioportal.bioontology.org/ontologies/1101 Name:Patricia Brooks Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icpc2p,ICPC-2 PLUS,-,,FALSE,ICPC-2 PLUS,http://bioportal.bioontology.org/ontologies/1429,FALSE,Web:http://bioportal.bioontology.org/ontologies/1429 Name:Prof Helena Britt Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-medlineplus,MedlinePlus Health Topics,-,,FALSE,"MedlinePlus Health Topics;National Library of Medicine;June 14, 2008;Bethesda, MD",http://bioportal.bioontology.org/ontologies/1347,FALSE,Web:http://bioportal.bioontology.org/ontologies/1347 Name:Ms. Naomi Miller Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mmo,Measurement Method Ontology,-,,FALSE,The Measurement Method Ontology is designed to represent the variety of methods used to make qualitative and quantitative clincial and phenotype measurements both in the clinic and with model organisms.,http://bioportal.bioontology.org/ontologies/1584,FALSE,Web:http://bioportal.bioontology.org/ontologies/1584 Name:Mary Shimoyama Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ms,Mass spectrometry,-,,FALSE,A structured controlled vocabulary for the annotation of mass spectrometry experiments. Developed by the HUPO Proteomics Standards Initiative.,http://bioportal.bioontology.org/ontologies/1105,FALSE,Web:http://bioportal.bioontology.org/ontologies/1105 Name:PSI-MS Administrators Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-natpro,Natural Products Ontology,-,,FALSE,An ontology for describing biological activities of natural products.,http://bioportal.bioontology.org/ontologies/3004,FALSE,Web:http://bioportal.bioontology.org/ontologies/3004 Name:Riza Theresa Batista-Navarro Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ontodt,Ontology of General Purpose Datatypes,-,,FALSE,"This ontology contains entities such as: datatype, datatype generator, datatype qualiy and others giving the possibility to represent arbitrary complex datatypes. This is an important fact for a general data mining ontology that wants to represent and query over modelling algorithms for mining structured data. 
The ontology was first developed under the OntoDM (Ontology of Data Mining is available at http://kt.ijs.si/panovp/OntoDM) ontology, but for generality and reuse purpose it was decided to export it as a separate ontology. Additionaly, the OntoDT ontology is based on and ISO/IEC 11404 (http://www.iso.org/iso/catalogue_detail.htm?csnumber=39479) standard and can be reused used independently by any domain ontology that requires representation and reasoning about general purpose datatypes.",http://bioportal.bioontology.org/ontologies/1588,FALSE,Web:http://bioportal.bioontology.org/ontologies/1588 Name:Pance Panov Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pdq,Physician Data Query,-,,FALSE,"Physician Data Query (PDQ) Terminology is part of NCI's comprehensive cancer information database, which contains expert summaries on a wide range of cancer topics, a listing of some 30,000 cancer clinical trials from around the world, a directory of genetics services professionals, the NCI Dictionary of Cancer Terms, and the NCI Drug Dictionary.",http://bioportal.bioontology.org/ontologies/1349,FALSE,Web:http://bioportal.bioontology.org/ontologies/1349 Name:Volker Englisch Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-propreo,Proteomics data and process provenance,-,,FALSE,A comprehensive proteomics data and process provenance ontology.,http://bioportal.bioontology.org/ontologies/1039,FALSE,Web:http://bioportal.bioontology.org/ontologies/1039 Name:Satya S. Sahoo Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-tto,Teleost taxonomy,-,,FALSE,"The Teleost taxonomy ontology is being used to facilitate annotation of phenotypes, particularly for taxa that are not covered by NCBI because no submissions of molecular data have been made. Taxonomy ontologies can also be valuable in annotating legacy data, where authors make phenotype or ecological assertions (e.g., host-parasite associations) that refer to groups that are reorganized or no longer recognized. The taxonomy ontology serves as the source of taxa for our project's use for identifying evolutionary changes that match the phenotype of a zebrafish mutant.",http://bioportal.bioontology.org/ontologies/1081,FALSE,Web:http://bioportal.bioontology.org/ontologies/1081 Name:Peter Midford Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-vandf,VANDF,-,,FALSE,Veterans Health Administration National Drug File,http://bioportal.bioontology.org/ontologies/1527,FALSE,Web:http://bioportal.bioontology.org/ontologies/1527 Name:Michael Lincoln Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-who,WHO Adverse Reaction Terminology,-,,FALSE,"WHO Adverse Reaction Terminology, 1997",http://bioportal.bioontology.org/ontologies/1354,FALSE,Web:http://bioportal.bioontology.org/ontologies/1354 Name:WHO Collaborating Centre for International Drug Monitoring Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-air,AI/RHEUM,-,,FALSE,"AI/RHEUM is used for the diagnosis of rheumatologic diseases. AI/RHEUM contains findings, such as clinical signs, symptoms, laboratory test results, radiologic observations, tissue biopsy results, and intermediate diagnosis hypotheses. Findings and hypotheses, which include definitions, are used to reach diagnostic conclusions with definite, probable, or possible certainty. AI/RHEUM is used by clinicians and informatics researchers.",http://bioportal.bioontology.org/ontologies/1430,FALSE,Web:http://bioportal.bioontology.org/ontologies/1430 Name:May Cheh Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-bho,Bleeding History Phenotype,-,,FALSE,An application ontology devoted to the standardized recording of phenotypic data related to hemorrhagic disorders.,http://bioportal.bioontology.org/ontologies/1116,FALSE,Web:http://bioportal.bioontology.org/ontologies/1116 Name:Andreas Mauer Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cst,COSTART,-,,FALSE,"Coding Symbols for Thesaurus of Adverse Reaction Terms (COSTART). 5th ed. Rockville (MD). COSTART is used for coding, filing, and retrieving post-marketing adverse drug and biologic experience reports. COSTART is organized in body system and pathophysiology hierarchies, as well as a separate fetal/neonatal category of less than 20 terms.
COSTART has been superseded by the Medical Dictionary for Regulatory Activities (MedDRA) Terminology. For more information about MedDRA in the Metathesaurus, see the MedDRA source synopsis.
COSTART was last updated in the Metathesaurus in 1999.",http://bioportal.bioontology.org/ontologies/1341,FALSE,Web:http://bioportal.bioontology.org/ontologies/1341 Name:U.S. Food and Drug Administration Center for Drug Evaluation and Research Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ctcae,Common Terminology Criteria for Adverse Events,-,,FALSE,A coding system for reporting adverse events that occur in the course of cancer therapy.  It was derived from the Common Toxicity Criteria (CTC) v2.0 and is maintained by the Cancer Therapy Evaluation Program (CTEP) at the National Cancer Institution (NCI).,http://bioportal.bioontology.org/ontologies/1415,FALSE,Web:http://bioportal.bioontology.org/ontologies/1415 Name:CTCAE Help Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ctx,Cerebrotendinous xanthomatosis,-,,FALSE,"The ontology represents CTX phenotypes, genetic variants, and bidirectional relationships between them though a patient model. The CTX ontology was build reusing the Human Phenotype Ontology (HPO) and the Snomed ct ontologies. 
Three groups of SQWRL queries were designed to query phenotype-genotype bidirectional relationships.",http://bioportal.bioontology.org/ontologies/3025,FALSE,Web:http://bioportal.bioontology.org/ontologies/3025 Name:Maria Taboada Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
