id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
prefix-cc,prefix.cc,-,,http://www.opendefinition.org/licenses/cc-zero,"A community-curated collection of namespace prefix mappings for use in RDF applications.

Features a lookup API and bulk download.",http://prefix.cc/,FALSE,Web:http://prefix.cc/ Name:Richard Cyganiak Email:richard@cyganiak.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
semanticweb-org,semanticweb.org,-,,http://www.opendefinition.org/licenses/cc-by,Semantic Wiki about the Semantic Web community,http://semanticweb.org/,FALSE,Web:http://semanticweb.org/ Name:Markus Krötzsch Email:mak@aifb.uni-karlsruhe.de,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.03
typepad,typepad,-,,FALSE,user and blog data,absent,FALSE,Web:absent Name: Email:,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,0,0,1,0.25,0,1,0,1,0.5,1.99
wordpress,wordpress,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.56,1,1,0.76,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.51
myopenlink-dataspaces,myopenlink dataspaces,-,,FALSE,dataspaces at myopenlink.net,absent,FALSE,Web:absent Name: Email:,1,0,1,0.56,1,1,0.76,1,1,0,1,0.75,0,0,0,1,0.25,0,1,0,1,0.5,2.26
universidad-de-cuenca-linkeddata,Universidad de Cuenca - LinkedData,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Linked Data from the ""Universidad de Cuenca, Cuenca, Ecuador""  includes data about its academic structure and researchers.",absent,FALSE,Web:absent Name:Universidad de Cuenca Email:hernan.gonzalezt@ucuenca.edu.ec,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
deustotech,DeustoTech (Deusto Institute of Technology),-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<p>
Deusto Instituto de Tecnología, <a href=""http://www.deustotech.deusto.es/"">DeustoTech</a>, anteriormente Tecnológico Fundación Deusto, es un instituto de investigación perteneciente a la Fundación Deusto y la Universidad de Deusto en la Facultad de Ingeniería. DeustoTech ha sido creado con la misión de realizar investigación básica y aplicada en tecnologías de la informática y la información, frente a la transferencia de tecnología y apoyo a las empresas, y fomentar la formación y la excelencia en la educación.
</p>
<p>
DeustoTech trabaja con <a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. Este dataset presenta información sobre publicaciones, autores y proyectos de investigación de dos grupos pertenecientes a DeustoTech: <a title=""DeustoTech Computing,"" href=""http://gescon.deusto.es:7877/servlet/Satellite/Page/1280393105788/_cast/#1284619588939%231280393105788/c0/UniversidadDeusto/Page/PaginaAsociacionDTTPL"">DeustoTech Computing</a> centrada en la inteligencia computacional aplicada a la seguridad y la optimización de procesos industriales, entre otros campos y
<a title=""DeustoTech Internet"" href=""http://www.deustotech.deusto.es/servlet/Satellite/Page/1280393105780/_ingl/#1284619588939%231280393105780/c0/UniversidadDeusto/Page/PaginaAsociacionDTTPL"">DeustoTech Internet</a>, centrada en las soluciones móviles, la computación ubicua y la inteligencia ambiental. Esta información esta publicada en las comunidades gnoss
<a title=""DeustoTech Internet"" href=""http://deusto.gnoss.com/comunidad/futureinternet"">DeustoTech Internet</a>
y <a href=""http://deusto.gnoss.com/comunidad/deustotechcomputing"">DeustoTech Computing</a>.
</p>

<p>
Deusto Institute of Technology,
<a href=""http://www.deustotech.deusto.es/"">DeustoTech</a>, Tecnológico Fundación Deusto previously, is a research institute belonging to the Fundación Deusto and the University of Deusto in the Faculty of Engineering. Deustotech has been created to conduct basic and apply research in information technologies, to transfer technology and business support, and to promote training and excellence in education.
</p>
<p>
DeustoTech works with
<a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. This dataset provides information about publications, authors and research projects of two groups belonging to Deustotech: DeustoTech Computing, that focus on computational intelligence applied to security and optimization of industrial processes, among other fields; and Deustotech Internet, that focus on mobile solutions, ubiquitous computing and ambient intelligence. This information is posted on the gnoss communities <a title=""DeustoTech Internet"" href=""http://deusto.gnoss.com/comunidad/futureinternet"">DeustoTech Internet</a> and <a href=""http://deusto.gnoss.com/comunidad/deustotechcomputing"">DeustoTech Computing</a>.
</p>",http://deusto.gnoss.com,FALSE,Web:http://deusto.gnoss.com Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
dblp-deusto-gnoss,DBLP Research Groups (University of Deusto-GNOSS),-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://researchgroups.gnoss.com/"">DBLP Research Groups (University of Deusto-GNOSS) </a>
is the platform for creating research communities enriched with scientific contexts from
<a href=""http://www.informatik.uni-trier.de/~ley/db/"">DBLP</a>
. The recommendation contexts of Deusto-GNOSS Research Groups are a part of an index with over two million scientific publications in IT developed by GNOSS in collaboration with the
<a href=""http://www.deusto.es/"">University of Deusto</a>
. You can use the contexts for your community or research group.
</p>
<p>
<a href=""http://researchgroups.gnoss.com/"">DBLP Research Groups (University of Deusto-GNOSS) </a>
works with
<a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>
. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. GNOSS works within the philosophy of Open Data and proposes a solution so that data can be linked (Linked Data). Data are expressed in OWL-RDF files. We are implementing semantic technology in Education (educational communities and social learning), semantic catalogs for companies, corporate e-commerce portals and platforms to realize the concept of Open Government and Enterprise 2.0 (corporate social networks).
</p>",http://researchgroups.gnoss.com,FALSE,Web:http://researchgroups.gnoss.com Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
deustoentrepreneurship,Deusto Entrepreneurship: sharing business knowledge,-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://deusto.gnoss.com/comunidad/deustoentrepreneurship"">Deusto Entrepreneurship: sharing business knowledge</a>, promoted by the Deusto Entrepreneurship Center at the University of Deusto, aims to update and connect knowledge of entrepreneurs, researchers and professionals on entrepreneurship and business. 
</p>
<p>
Deusto Entrepreneurship works with <a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. Deusto Entrepreneurship is a source of information and opinion especially recommended for people who visualize an opportunity and need inspiration, approach and support to launch a business. It offers a selection of 257 resources on entrepreneurship (September 2012).
</p>",http://deusto.gnoss.com/en/community/deustoEntrepreneurship,FALSE,Web:http://deusto.gnoss.com/en/community/deustoEntrepreneurship Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
yovisto,Yovisto - academic video search,-,http://sparql.yovisto.com/,http://www.opendefinition.org/licenses/cc-by-sa,"Yovisto is a video search engine specialized in academic lecture recordings and conference talks. Unlike other video search engines, Yovisto provides a time based video index,
which allows to search within the videos? content. Automated analysis techniques such as scene detection
and intelligent character recognition are used for metadata generation. Time dependent collaborative annotation enables the user to annotate tags and comments at any
point within a video.",http://www.yovisto.com/ontology/,FALSE,Web:http://www.yovisto.com/ontology/ Name:Yovisto.com Email:info@yovisto.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
utpl-lod,Universidad Técnica Particular de Loja - Linked Open Data,offline,http://data.utpl.edu.ec/utpl/lod/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Linked Open Data from the Universidad Técnica Particular de Loja (UTPL), Loja, Ecuador includes data about its academic structure. The data was published in RDF format according to the design issues of Linked Open Data. Data can be accessed from a SPARQL endpoint. 
## Data: ##
* Institution: 1
* Person: 19
* Campus: 86
* skos:Concept: 395
* School: 31
* Faculty: 7
* Research Group: 59
* Department: 17
* Course: 1749
* Programme: 233
* Organizational Unit: 17
* Study Program: 101
##Collaborators:##
* Elizabeth Cadme
* Janneth Chicaiza
* Eduardo Encalada
* Jorge Landacay
* Jorge Lopez-Vargas
* Diana Torres",absent,FALSE,Web:absent Name:Nelson Piedra Email:nopiedra@utpl.edu.ec,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
berlios,berlios,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
linkedmarkmail,LinkedMarkMail,-,,FALSE,LinkedMarkMail is a simple Linked Data interface for accessing the MarkMail archives.,http://linkedmarkmail.wikier.org/,FALSE,Web:http://linkedmarkmail.wikier.org/ Name:Sergio Fernández Email:,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
rdfohloh,RDFohloh,-,,FALSE,"RDFohloh is a RDFizer of Ohloh. It provides Linked Data from Ohloh. Using content negotiation, the RDF data can be founded serialized in XHTML+RDFa, RDF/XML and N3, and interlinked with DBpedia concepts.

Please, introduce here your project/user information:",http://rdfohloh.wikier.org,FALSE,Web:http://rdfohloh.wikier.org Name:Sergio Fernández Email:sergio@wikier.org,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
roceeh-road,ROCEEH Out of Africa Database (ROAD),Available,http://www.roceeh.uni-tuebingen.de:3030/road/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Database on human origins in Africa and Eurasia between 3,000,000 and 20,000 years ago covering prehistoric archaeology, paleoanthropology, paleoenvironment and geography.",https://www.hadw-bw.de/en/research/research-center/roceeh,"Name: absent, email: csommer.geo@gmail.com",Web:https://www.hadw-bw.de/en/research/research-center/roceeh Name:Christian Sommer Email:christian.sommer@uni-tuebingen.de,1,0,1,0.67,1,1,0.78,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.03
elviajero,El Viajero's tourism dataset,-,http://webenemasuno.linkeddata.es/sparql,FALSE,"El Viajero's tourism dataset integrates the various contents from newspapers and digital platforms belonging to the Prisa Digital Group in the domain of news and blogs about travel. 
It relies on the Open Provenance Model to capture the provenance of each resource, and it gathers information about more than 20.000 travel guides, pictures, videos and posts belonging to the platforms.",http://webenemasuno.linkeddata.es/,FALSE,"Web:http://webenemasuno.linkeddata.es/ Name:Ontology Engineering Group, Facultad de Informática, Universidad Politécnica de Madrid. Email:dgarijov@gmail.com",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.05
ce4r,CE4R Knowledge Centre Corporate Excellence – Centre for Reputation Leadership,-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p> Knowledge plataform launched by Corporate Excellence – Centre for reputation leadership, a new think tank to professionalize management of intangible assets and contribute to the development of strong brands with good reputation and able to compete in to the global market. In this community, members will be able to access to a lot of contents as article, thesis, insights, cases and so on, related to intangible management. In addition, It is possible to share knowledge and make comments.</p>
<p>CE4R works with <a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. It includes a facet-based search engine and enriched contexts. Both are developments by GNOSS.</p>

<p> Plataforma de conocimiento impulsada por Corporate Excellence – Centre for reputation leadership, un laboratorio de ideas para profesionalizar la gestión de los activos intangibles y para contribuir al desarrollo de marcas con una reputación excelente capaces de competir en los mercados globales. En la comunidad podrás acceder a numerosos contenidos (artículos, casos, noticias, tesis, insights, etc.) en torno a la gestión de intangibles, así como comentarlos y compartirlos.</p>
<p>CE4R trabaja con <a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. El proyecto Incluye un buscador facetado y contextos enriquecidos. Ambos son desarrollos de GNOSS.</p>",http://corporateexcellence.net/en/community/patronato,FALSE,Web:http://corporateexcellence.net/en/community/patronato Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
newborn-photography-maternity-photoshoot-shivani-goyal,Shivani Goyal Photography,-,,http://www.opendefinition.org/licenses/cc-by,"Shivani Goyal is a Mumbai based Newborn Photographer, Maternity photoshoot, Baby photoshoot, Child Photographer and Family Photographer and has travelled across India for Newborn and Maternity Photoshoot.",https://shivanigoyalphotography.com/,"Name: absent, email: organicsearch@organicsearch.in",Web:https://shivanigoyalphotography.com/ Name:Shivani Goyal Email:info@shivanigoyalphotography.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
prospects-and-trends-gnoss,Prospects and Trends (GNOSS),-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://red.gnoss.com/en/community/prospectivatecnologica"">Prospects and Trends</a> is a tracking service of prospects and trends that will affect our society, markets and businesses. It is a meeting place for the community of researchers, institutes prospective with the professionals of  innovation, marketing, new product development and business. Prospects and Trends is based on the search, collection, analysis and interpretation of prospective papers, articles, reports, prospective studies on emerging science, technology, economy and society and its impact on the possible generation of social, new consumption, new industries, businesses, products and opportunities. Prospects and Trends aims to publish documents that can be easily used by those who have to make strategic decisions in the company or institutions, and provide professional knowledge service about trends for companies and institutions that need it.
</p>
<p> In Prospects and Trends, we’ve defined a systematic exploration of the future of science, technology, economy, society. We want to identify early changes in society, consumption and markets emerging technologies and other changes likely to produce structural order that allows convert anticipation economic or social benefits.</p>
<p> You can find in this community good materials in the field of advance and identifying scenarios, produced by the best think tanks, prospective institutes, international organizations…</p>
<p>
Prospects and Trends works with <a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>. RIAM is a company that develops semantic technology for the creation of specialized networks and linked markets. Prospects and Trends  offers a selection of 508 resources (November 2012). It includes a facet-based search engine and enriched contexts. Both are developments by GNOSS.
</p>

<p>
<a href=""http://red.gnoss.com/comunidad/prospectivatecnologica"">Prospects and Trends</a>  es un servicio de seguimiento prospectivo de las tendencias que afectarán a nuestra sociedad, mercados y negocios. Es punto de encuentro de la comunidad de investigadores, institutos de prospectiva  con los profesionales de la innovación, el marketing, el desarrollo de nuevos productos y negocios. Prospects and Trends se basa en la búsqueda, compilación, análisis e interpretación prospectiva de papers, artículos, informes, estudios prospectivos sobre emergentes de la ciencia, la tecnología, la economía y la sociedad y su impacto en la posible generación de cambios sociales, nuevos consumos, nuevos sectores, negocios, productos y oportunidades. Prospective Trends  tiene como objetivo que los documentos públicos puedan ser fácilmente utilizados por quienes han de tomar decisiones estratégicas en la empresa o las instituciones; y prestar un servicio profesional ad hoc de conocimiento sobre tendencias para la empresas e instituciones que lo necesiten.
</p>
<p> En Prospects and Trends se ha definido un proceso sistemático de exploración del futuro de la ciencia, la tecnología, la economía, la sociedad, con el propósito de identificar anticipadamente los cambios en la sociedad, el consumo y los mercados que las tecnologías emergentes y otros cambios estructurales probablemente producirán con objeto de que la anticipación permita convertirlos en beneficios económicos o sociales.</p>
<p> En Prospects and Trends se pueden encontrar todos los buenos materiales que en el campo de la anticipación y la identificación de escenarios, producen los mejores Think Tank, Institutos e Instituciones de Prospectiva internacionales y el análisis y conclusiones que de esos contenidos realizamos en Prospects and Trends.</p>
<p>
Prospects and Trends trabaja con <a href=""http://gnoss.com/"">software de GNOSS de RIAM Intelearning Lab</a>. RIAM es una compañía que desarrolla tecnología semántica para la creación de redes especializadas y mercados enlazados. Prospective Trends ofrece en este caso una selección de 508 recursos (Noviembre 2012). Incluyendo un buscador facetado y contextos enriquecidos, ambos son desarrollos de GNOSS. 
</p>",http://gnoss.com/comunidad/prospectivatecnologica,FALSE,Web:http://gnoss.com/comunidad/prospectivatecnologica Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
gnoss-com-a-social-and-semantic-platform,"GNOSS.com, a Social and Semantic Platform",-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://gnoss.com/"">gnoss.com</a>
is a society on the Net: it enables people, companies and any human group or organization to connect, interact and work according to their interests in a linked open knowledge network. The project is in public beta phase since September 2009. It already has 150,000 subscribers and a knowledge network of more than 3,000 communities (November 2012) on topics related to innovation, technology, business and education, among others. gnoss.com works within the philosophy of Open Data and proposes a solution so that data can be linked (Linked Data). Data are expressed in OWL-RDF files.
</p>
<p> Currently, more than 100,000 resources have been published in the platform. For each resource, the platform enables to download an RDF document describing its content and metadata. Different languages such as FOAF, SIOC and SKOS are used in this description. Our whole dataset has about 4,500,000 RDF Triples. In addition, most of these resources are linked to one or more resources of the Freebase and New York Time datasets. We have about 20,000 links to these datasets.</p>
<p>
<a href=""http://www.gnoss.com/"">GNOSS</a>
 is a software platform, created by RIAM Intelearning LAB S.L., to build specialized online social networks with dynamic semantic publishing. GNOSS integrates knowledge management, informal learning and collaborative work in a 
<a href=""http://linkeddata.org/"">Linked Data</a>
 environment. Every GNOSS space incorporates semantic facet-based searches and semantic context creation which drastically improves user experience. GNOSS runs on technologies and standards of the semantic web, which makes it possible to structure and link all kinds of content, among them and with other Open Data (Linked Data), and to reinforce and to amplify the knowledge management processes with facet-based searches and generation of documentary and personal contexts for specific information. GNOSS provides people, groups and organizations with the necessary tools to create and develop their digital identity, connect their intelligences, create communities based on their interests and motivations, and activate thriving processes of collective creativity, brainpower, debate and thinking.
</p>
<p>
For further information:
<a href=""http://noticias.gnoss.com/"">http://noticias.gnoss.com</a>
</p>

<p>
<a href=""http://gnoss.com/"">gnoss.com</a>
es una sociedad en la Red: permite a personas, empresas y a cualquier colectivo conectar, interactuar y trabajar de acuerdo con sus intereses en una red abierta de conocimiento. El proyecto está en beta pública desde septiembre de 2009. Gnoss.com tiene 27.000 miembros registrados y una red de conocimiento de más de 3.000 comunidades (Octubre 2012) en temas como innovación, tecnología, negocios y educación, entre otros. gnoss.com trabaja con la filosofía de Datos Abiertos y propone una solución en la que los datos puedan ser vinculados (Linked Data). Los datos se expresan en ficheros OWL-RDF.
</p>
<p> En la actualidad, se han publicado más de 100.000 recursos en la plataforma. Para cada recurso, la plataforma ofrece un archivo RDF que describe su contenido y metadatos. Diferentes lenguajes como FOAF, SIOC y SKOS se usan en esta descripción. Nuestra base de datos tiene más de 4.500.000 triples. Además, la mayoría de los recursos de gnoss.com están vinculados con otros recursos de Freebase y The New York Times. Tenemos más de 20.000 enlaces de estos datasets.</p>
<p>  </p>
<p>
<a href=""http://www.gnoss.com/"">GNOSS</a>
 es una plataforma de software, creada por RIAM Intelearning LAB SL, para construir redes sociales especializadas a través de la publicación semántica dinámica de contenidos (dynamic semantic publishing). GNOSS integra gestión del conocimiento, aprendizaje informal y trabajo colaborativo en un entorno de datos enlazados (
<a href=""http://linkeddata.org/"">Linked Data</a>
). Cada espacio GNOSS incorpora búsquedas semánticas facetadas y la generación semántica de contextos lo que se permite mejorar considerablemente la experiencia del usuario.
</p>
<p> GNOSS funciona sobre las tecnologías y estándares de la web semántica, lo que hace posible, por un lado, estructurar y enlazar entre sí y con los intereses de las personas toda clase de contenidos (Linked Data), y por otro refuerza y amplifica los procesos de gestión del conocimiento con búsquedas facetadas y la generación de contextos documentales y personales para una determinada información.</p>
<p> GNOSS provee a las personas, grupos y organizaciones de las herramientas necesarias para crear y desplegar su identidad digital; conectar inteligencias; crear comunidades basadas en sus intereses y motivaciones; y activar robustos procesos de creatividad, inteligencia, deliberación y pensamiento colectivo.</p>
<p>
Últimas novedades de GNOSS: 
<a href=""http://noticias.gnoss.com/"">http://noticias.gnoss.com</a>
</p>",http://gnoss.com/en/home,FALSE,Web:http://gnoss.com/en/home Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
museosespania-gnoss,"Museos de España, colección de museos públicos y privados españoles (GNOSS)",-,,http://creativecommons.org/licenses/by-nc/2.0/,"<p>
<a href=""http://museos.gnoss.com/en/community/mismuseos"">Museos de España</a>
 is a directory that allows facet-based searches on a collection with more than 1,500 dynamic pages of public and private Spanish museums. Museos de España works with 
<a href=""http://gnoss.com/"">GNOSS software (RIAM Intelearning Lab)</a>
</p>

<p>
<a href=""http://museos.gnoss.com/comunidad/mismuseos"">Museos de España</a>
es un directorio que permite realizar búsquedas facetadas sobre una colección que reúne las fichas de más de 1.500 museos públicos y privados españoles. Museos de España funciona sobre
<a href=""http://gnoss.com/"">software de GNOSS (RIAM Intelearning Lab)</a>
</p>",http://museos.gnoss.com/comunidad/mismuseos/,FALSE,Web:http://museos.gnoss.com/comunidad/mismuseos/ Name:GNOSS Team Email:gnoss@gnoss.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
ichoose,ichoose,offline,http://ichoose.tw.rpi.edu/sparql,FALSE,SUNY Albany Center for Technology in Government I-Choose project,absent,FALSE,Web:absent Name: Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,0,1,1,0.5,1,1,0,1,0.75,2.78
ASCDC_-_CCP_Archive,"Dataset of the Chen Cheng-po’s Paintings and Documents (CCP) in the Taiwan Archive Information System (TAIS- ITH/ASCDC) at the Institute of Taiwan History, Academia Sinica",Restricted access to the endpoint,,http://www.opendefinition.org/licenses/cc-zero,"The LOD dataset of the archive of “Chen Cheng-po’s Paintings and Documents” (陳澄波畫作與文書檔) in the Taiwan Archive Information System at the Institute of Taiwan History (ITH), Academia Sinica was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the online database of the “Taiwan Archive Information System” (臺灣史檔案資源系統, http://tais.ith.sinica.edu.tw/sinicafrsFront/browsingLevel1.jsp?xmlId=0000283891), which was established and maintained by the Institute of Taiwan History, Academia Sinica, in Taipei, Taiwan (ROC). The data includes hierarchically structured archival resources and is focused on the creations of Chen Cheng-po, such as his works, personal objects and collections of books, collages, postcards, etc. related to his personal life. Containing 1,522 data records and 44,647 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC0).",https://data.ascdc.tw/en/data.php,"Name: absent, email: luluyen1210@gmail.com","Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-IHP-WCD,Database of the Han Wooden Slips Character Dictionary (WCD),Restricted access to the endpoint,,http://www.opendefinition.org/licenses/cc-zero,"The LOD dataset of ASCDC_Database of the Han Wooden Slips Character Dictionary (WCD) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the “Han Wooden Slips Character Dictionary” (簡牘字典―史語所藏居延漢簡資料庫, https://wcd-ihp.ascdc.sinica.edu.tw/woodslip/), which was established and maintained by the Institute of History and Philology, Academia Sinica, Taipei, Taiwan (ROC). The data includes information on the archaeological objects of Han Wooden Slips, which were created in the Han dynasty (206 B.C.-220 A.D.) and excavated in the early 1930s during the Sino-Swedish Scientific Expedition. The data can serve as a profound source for the digital study of ancient Chinese history. Containing 207 data records and 143,264 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized images are under CC-BY-NC-ND 3.0.",https://data.ascdc.tw/en/data.php,"Name: absent, email: luluyen1210@gmail.com","Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-_NTM-Formosan-Aborigines,The National Taiwan Museum's Formosan Aborigines Collections Digitizing Project (NTM-Formosan-Aborigines),Restricted access to the endpoint,,http://www.opendefinition.org/licenses/cc-zero,"The LOD dataset of ASCDC_The National Taiwan Museum's Formosan Aborigines Collections Digitizing Project (NTM- Formosan-Aborigines) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from “The National Taiwan Museum's Formosan Aborigines Collections Digitizing Project” (國立台灣博物館原住民文物典藏數位化計畫) in the “Taiwan Union Catalog” (數位典藏與數位學習聯合目錄, https://catalog.digitalarchives.tw/Organization/List.jsp?CID=38973). Originally, the metadata was established by the History & Ethnic Groups of National Taiwan Museum (NTM, 國立台灣博物館) in Taipei. It provides information on Taiwanese indigenous people’s cultural heritages collected by the NTM and can serve as a database for the study of the indigenous people in Taiwan. Containing 3,767 data records and 118,549 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the rights of the digitized item are reserved by the National Taiwan Museum.",https://data.ascdc.tw/en/data.php,"Name: absent, email: luluyen1210@gmail.com","Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
AntiqueCarsCollection,Antique Cars Collection (Linked Cars),-,,http://www.opendefinition.org/licenses/cc-by,"This dataset concerns a collection of 21 antique cars owned by different organizations around the world. It has been used in a proof-of-concept Semantic Web application (demonstrating Web components and JSON-LD data).
Created by Markopoulos Athanasios, student of the University of the Aegean, Dept. of Cultural Technology and Communication, 2021 (as part of his graduate thesis).",http://linkedcars.mywebcommunity.org/Main.html,"Name: absent, email: auiop664@gmail.com",Web:http://linkedcars.mywebcommunity.org/Main.html Name:Kotis Konstantinos Email:kotis@aegean.gr,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
twarql,Twarql,offline,http://twarql.org:8890/sparql,FALSE,"Twarql encodes information from microblog posts as Linked Open Data in order to enable flexibility for those interested in collectively analyzing microblog data for sensemaking. Our approach can be summarized as follows:

* extract content (e.g. entity mentions, hashtags and URLs) from microposts streamed from Twitter;
* encode content in RDF using shared and well-known vocabularies (FOAF, SIOC, MOAT, etc.);
* enable structured querying of microposts with SPARQL;
enable subscription to a stream of microposts that match a given query; and
* enable scalable real-time delivery of streamed but annotated data using sparqlPuSH.

This dataset is an example created for a brand tracking scenario involving the Apple IPad.",http://wiki.knoesis.org/index.php/Twarql,FALSE,"Web:http://wiki.knoesis.org/index.php/Twarql Name:Pablo Mendes, Alexandre Passant, Pavan Kapanipathi Email:",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
