id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
ecb-linked-data,European Central Bank (ECB) Linked Data,-,http://ecb.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,ECB data and metadata,http://ecb.270a.info/,FALSE,Web:http://ecb.270a.info/ Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
fao-linked-data,Food and Agriculture Organization of the United Nations (FAO) Linked Data,-,http://fao.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,Food and Agriculture Organization of the United Nations datasets and classifications.,http://fao.270a.info/,FALSE,Web:http://fao.270a.info/ Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
transparency-linked-data,Transparency International Linked Data,-,http://transparency.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,Transparency International data published using the Linked Data design principles. It contains Corruption Perceptions Index and Sources data.,http://transparency.270a.info/,FALSE,Web:http://transparency.270a.info/ Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
world-bank-linked-data,World Bank Linked Data,-,http://worldbank.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,"The World Bank data published using the Linked Data design principles. Contains statistical observations and code lists from World Development Indicators, World Bank Finances, World Bank Projects and Operations, and World Bank Climate Change data.",http://worldbank.270a.info/,FALSE,Web:http://worldbank.270a.info/ Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
opendatacommunities-wellbeing-worthwhile-mean,opendatacommunities-wellbeing-worthwhile-mean,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
dataturcyl-lod-for-tourists-in-castilla-y-leon-spain,DATATURCYL - LOD for tourists in Castilla y León (Spain),offline,http://visualdataweb.infor.uva.es/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The aim of this project, called DATATURCYL, is to reuse and redistribute open data provided by the Junta de Castilla y León to enrich and enhance information services about tourism in the community. To provide them with an added value, this project embraces the Linked Open Data philosophy. In our particular case, the information for tourism (bars, restaurants, hotels, etc.) is converted to RDF and enriched with geographic data sources and open knowledge in Dbpedia.",absent,FALSE,Web:absent Name:Daniel Revilla Email:danrevi@gmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
cz-czso-unemployment-rate,Unemployment rate in regions of Czech republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data cube containing statistical data aboutunemployment rate in regions of Czech republic according to Czech Statistical Office.,http://data.czso.cz/resource/dataset/unemployment-rate,FALSE,Web:http://data.czso.cz/resource/dataset/unemployment-rate Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
linkedspending,LinkedSpending: OpenSpending becomes Linked Open Data,-,http://linkedspending.aksw.org/sparql,http://www.opendefinition.org/licenses/odc-pddl,"The conversion of OpenSpending to LinkedSpending, which provides more than five million financial transactions in 955 data sets from
all over the world as RDF Data Cubes.",http://linkedspending.aksw.org/,"Name: absent, email: konrad@gmx.at",Web:http://linkedspending.aksw.org/ Name:Konrad Höffner Email:konrad.hoeffner@uni-leipzig.de,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
eu-agencies-bodies,EU Agencies and decentralized bodies (Agencies),-,http://agencies.publicdata.eu/sparql,FALSE,"The official website of the European Union contains a section about agencies and decentralized bodies in the EU. This data is provided as a set of lists, which provide the name of the institutions, as well as links to a detail page about each of them. Most of these pages are available in different languages. If you want to browse the data, please use the links in the ""navigation box"" on the left side. Furthermore, it is possible to create your own SPARQL queries for obtaining lists of combined information.
This dataset (http://agencies.publicdata.eu/) was triplified and published by the research group AKSW (Agile Knowledge Engineering and Semantic Web). For further information about AKSW please visit our website.",http://agencies.publicdata.eu/,FALSE,Web:http://agencies.publicdata.eu/ Name:Philipp Frischmuth Email:frischmuth@informatik.uni-leipzig.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.55
tip,TIP,offline,http://lod.apc.gov.tw/sparql,FALSE,"A SPARQL endpoint of Taiwan Indigenous People provides Taiwan Indigenous people information, including 6 major subjects : [Ethnic](http://lod.apc.gov.tw:8890/schemas/Ethnic_Introduction/), [Culture](http://lod.apc.gov.tw:8890/schemas/Cultural_Creative/), [Travel](http://lod.apc.gov.tw:8890/schemas/Travel/), [Gourmet](http://lod.apc.gov.tw:8890/schemas/Gourmet/), [Ceremony](http://lod.apc.gov.tw:8890/schemas/Ceremony/) and [Business] (http://lod.apc.gov.tw:8890/schemas/Business/).",absent,FALSE,Web:absent Name:Tai-Ting Wu Email:taitingwu@itri.org.tw,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
cz-ctia-confiscations,Confiscations of the Czech Trade Inspection Authority,offline,http://linked.opendata.cz/sparql,FALSE,Basic information about confiscations performed by the Czech Trade Inspection Authority,http://linked.opendata.cz/resource/dataset/coi.cz/zajisteni,FALSE,Web:http://linked.opendata.cz/resource/dataset/coi.cz/zajisteni Name: Email:,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
opendatacommunities-transparency-impact-indicators-affordable-housing-starts,opendatacommunities-transparency-impact-indicators-affordable-housing-starts,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-societal-wellbeing-deprivation-imd-employment-score-2010,opendatacommunities-societal-wellbeing-deprivation-imd-employment-score-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
opendatacommunities-societal-wellbeing-deprivation-imd-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
opendatacommunities-transparency-input-indicators-local-authority-funding-from-government-grant,opendatacommunities-transparency-input-indicators-local-authority-funding-from-government-grant,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
the-eurostat-linked-data,The Eurostat Linked Data,-,http://eurostat.linked-statistics.org/sparql,FALSE,"All Eurostat statistics, converted to RDF and re-published using [Linked Data principles](http://linkeddata.org/). This service is operated by [DERI](http://www.deri.ie/). For the license, see [Eurostat's](http://epp.eurostat.ec.europa.eu/portal/page/portal/about_eurostat/policies/copyright_licence_policy) copyright policy.",http://eurostat.linked-statistics.org/,FALSE,Web:http://eurostat.linked-statistics.org/ Name:Aftab Iqbal (DERI) Email:aftab.iqbal@deri.org,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
opendatacommunities-households-projections-totalhouseolds,opendatacommunities-households-projections-totalhouseolds,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
cz-sao-audited-subjects,Audited subjects of Supreme Audit Office of the Czech Republic,-,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Individuals and legal entities audited by Supreme Audit Office of the Czech Republic,http://data.nku.cz/resource/dataset/audited-subjects,FALSE,Web:http://data.nku.cz/resource/dataset/audited-subjects Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
cz-ares-or,Data about business entities from the ARES system - business registry of the Czech Republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Business entities from ARES - business registry,http://linked.opendata.cz/resource/dataset/ares/or,FALSE,Web:http://linked.opendata.cz/resource/dataset/ares/or Name:Jakub Klímek Email:klimek@opendata.cz,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
opendatacommunities-households-projections-population,opendatacommunities-households-projections-population,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
2000-us-census-rdf,2000 U.S. Census in RDF (rdfabout.com),-,http://www.rdfabout.com/sparql,http://creativecommons.org/licenses/by-nc/2.0/,"2000 U.S. Census converted into over a billion RDF triples.

Population statistics at various geographic levels, from the U.S. as a whole, down through states, counties, sub-counties (roughly, cities and incorporated towns)

Notes: also found in the of SPARQL Endpoints.

From home page:

> * For the detailed Census statistics, you'll have to download the raw Census data files from the Census Bureau, my Perl script and the patch file below and run it yourself because the files are too big for me to offer as a download!
> 
> * The data and scripts can be reused under Creative Commons Attribution-NonCommercial-ShareAlike.",http://www.rdfabout.com/demo/census/,FALSE,Web:http://www.rdfabout.com/demo/census/ Name:Joshua Tauberer Email:http://razor.occams.info/,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
opendatascotland-simd-income-rank,opendatascotland-simd-income-rank,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
AISHE,All India Survey of Higher Education,-,http://103.102.234.109:3030/dataset.html?tab=query&ds=/aishephd,http://www.opendefinition.org/licenses/cc-zero,It is ontology based dataset. developed by Ronak Panchal,http://www.ronuphdswaishe.org/,"Name: absent, email: ashishk@illinois.edu",Web:http://www.ronuphdswaishe.org/ Name:Ronak Panchal Email:ronakvtcbb@gmail.com,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
opendatacommunities-imd-environment-rank-2010,opendatacommunities-imd-environment-rank-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
zaragoza_turruta,zaragoza_turruta,-,,FALSE,,absent,FALSE,Web:absent Name: Email:,1,0,1,0.33,1,1,0.72,0,1,0,1,0.5,0,0,0,1,0.25,0,1,0,1,0.5,1.97
zaragoza-datosabiertos,Datos Abiertos de Zaragoza,-,,FALSE,"Datos Abiertos Zaragoza es una iniciativa del Ayuntamiento de Zaragoza para el fomento de la reutilización de la información publicada en su web por parte de la ciudadanía, las empresas y otros organismos, lo que ofrece un aumento de la transparencia de la administración, el incremento de la participación ciudadana y la posibilidad de crecimiento económico en distintos sectores.",http://www.zaragoza.es/ciudad/risp/presentacion.htm,FALSE,Web:http://www.zaragoza.es/ciudad/risp/presentacion.htm Name:Ayuntamiento de Zaragoza Email:webmunicipal@zaragoza.es,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
linked-nuts,Linked NUTS,-,,http://www.opendefinition.org/licenses/odc-by,"The present data set contains all the versions of the NUTS statistical regions in linked data format. For the UK the NUTS3 level is further aligned to the local administrative units (or LAU) geography provided by http://statistics.data.gov.uk. 

The NUTS regions are described along with their temporal validity. Changes in the coding reflect both the changes in the composition of the European Union and the internal reorganization of some areas. Such changes have been extracted by the Eurostat site and represented in linked data format.

The regions belonging to the current version of NUTS has additional links to the shape files (geoJson and KML format) describing their phisical extent.

The number of links to statistics.data.gov.uk is estimated by assuming 200 NUTS codes in the UK with 50 spacerel:contains links each.

The number of triples is estimated as 15 triples for each of the 2000 NUTS codes, plus an extra 10,000 for the spacerel:contains triples in the UK.",http://nuts.psi.enakting.org/,FALSE,Web:http://nuts.psi.enakting.org/ Name:Gianluca Correndo Email:gc3@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
hellenic-police,Hellenic Police,-,http://greek-lod.auth.gr/police/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The Hellenic Police project encompasses efforts to extract valuable information from Greek Open Data originating from the Ministry of Public Order & Citizen Protection and in particular from the Hellenic Police Department. It involves mainly crime incidents and aims to exploit these in the best possible manner so as to form meaningful scenarios. The primary goal is to provide applications and services that would reveal potentials for the department to improve upon its management procedures, have economic benefits from cost reductions and improvements in its crime prevention efficiency.
A secondary but equally important goal is to encourage additional contributions of Greek Open Data as well as of innovative applications and services based on the latter.",http://greek-lod.math.auth.gr/police/,FALSE,Web:http://greek-lod.math.auth.gr/police/ Name:IOANNIS PARAPONTIS Email:PARAPONTISJ@GMAIL.COM,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
diavgeia,Diavgeia,-,,http://www.opendefinition.org/licenses/cc-by-sa,"The Clarity program introduces for the first time in Greece the obligation to publish all the decisions on the Internet, with the exception of decisions that contain sensitive personal data and/or information on national security. It is quite an innovative program, even by European standards, aiming first of all to bring about the maximum publicity of the government policy and administrative action. The use of Internet guarantees wide publicity and access to information, progressively contributing to a culture change in the whole of the Public Administration.",http://opendata.diavgeia.gov.gr/?lang=en,FALSE,Web:http://opendata.diavgeia.gov.gr/?lang=en Name:Spiros Alexiou Email:spiros.alexiou@gmail.com,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.03
enakting-crime,EnAKTing Crime Dataset,-,,http://www.opendefinition.org/licenses/cc-by,"UK Crime statistics per region for the year 2008/09, provided by the UK Home Office.",http://crime.psi.enakting.org/,FALSE,Web:http://crime.psi.enakting.org/ Name:Tope Omitola Email:t.omitola@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
kallikratis-municipalities,Kallikratis municipalities,-,http://greek-lod.math.auth.gr/kalikratis/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The Kalikratis municipalities project represents an attempt to retrieve useful information from Hellenic municipalities of Kalikratis program. Kalikratis program, is called the Greek law, which implements the administrative division of Greece into new municipalities. The main goal of this attempt is to gather all the related to these municipalities data to a united space, so as to be used by innovative applications and services. Another goal is to enrich Greek open data.",http://greek-lod.math.auth.gr/kalikratis/,FALSE,Web:http://greek-lod.math.auth.gr/kalikratis/ Name:Nena Xanthopoulou Email:neksanth@hotmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
linked-eurostat,Linked Eurostat (OntologyCentral),-,,FALSE,"A mediator that translates original Eurostat files to RDF at lookup time. Total dataset size approx. 40 million triples. Updated twice daily.

Includes visualisation demos at http://estatwrap.ontologycentral.com/",http://ontologycentral.com/2009/01/eurostat/,FALSE,Web:http://ontologycentral.com/2009/01/eurostat/ Name:Eurostat Email:,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
opendatacommunities-societal-wellbeing-deprivation-imd-rank-2007,opendatacommunities-societal-wellbeing-deprivation-imd-rank-2007,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eea-rod,EEA Reporting Obligations Database,-,http://cr.eionet.europa.eu/sparql,http://www.opendefinition.org/licenses/cc-by,"ROD is the EEA's reporting obligations database. It contains records describing environmental reporting obligations that countries have towards international organisations.

ROD is part of Reportnet. Reportnet is group of web applications and processes developed by the EEA to support international environmental reporting.",http://rod.eionet.europa.eu/,FALSE,Web:http://rod.eionet.europa.eu/ Name:Søren Roug Email:soren.roug@eea.europa.eu,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
ecb-statistics-linked-data,European Central Bank Statistics (PublicData.eu),-,http://ecb.publicdata.eu/sparql,http://www.opendefinition.org/licenses/cc-zero,"This dataset is a Linked Data conversion of the European Central Bank  Statistical Warehouse. It consists of SPARQLable metadata, and URIs to the individual /series/ that dereference to on-the-fly conversion to RDFa.",http://ecb.publicdata.eu,FALSE,Web:http://ecb.publicdata.eu Name:Keith Alexander Email:keith.alexander@talis.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
eionet-rdf,EIONET RDF Data,-,,FALSE,"Various data sets in RDF format collected by the [European Environment Agency](http://www.eea.europa.eu/) as part of the [European Environment Information and Observation Network](http://eionet.europa.eu/) (EIONET).

An overview of available datasets can be obtained from the [VoID file](http://rdfdata.eionet.europa.eu/void.rdf).",http://rdfdata.eionet.europa.eu/,FALSE,Web:http://rdfdata.eionet.europa.eu/ Name: Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
clean-energy-data-reegle,Linked Clean Energy Data (reegle.info),-,http://sparql.reegle.info/,http://reference.data.gov.uk/id/open-government-licence,"Comprehensive set of linked clean energy data including: 

*  policy and regulatory country profiles, 
*  key stakeholders (organisation profiles),
*  project outcome documents and a
*  thesaurus (SKOS format) on renewables, energy efficiency and climate change for public re-use.",http://data.reegle.info/,FALSE,Web:http://data.reegle.info/ Name:Florian Bauer Email:florian.bauer@reeep.org,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
opendatacommunities-imd-income-rank-la-2010,opendatacommunities-imd-income-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-societal-wellbeing-deprivation-imd-income-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-income-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
FADN_(2019),Farm Accountancy Data Network (FADN) linked dataset from 2019 @PSNC,Available,https://www.foodie-cloud.org/sparql,http://www.opendefinition.org/licenses/cc-zero,"FADN is an instrument for evaluating the income of agricultural holdings and the impacts of the Common Agricultural Policy. FADN consists of an annual survey carried out by the Member States of the European Union. The services responsible in the Union for the operation of the FADN collect every year accountancy data from a sample of the agricultural holdings in the European Union. Derived from national surveys, the FADN is the only source of microeconomic data that is harmonised, i.e. the bookkeeping principles are the same in all countries. Input data for this dataset was in the form of CSV files, which were first modeled and aligned by using ontologies like Data Cube Vocabulary and its SDMX ISO extensions. The source files can be downloaded from https://ec.europa.eu/agriculture/rica/database/consult_std_reports_en.cfm",https://www.foodie-cloud.org/fct/,"Name: absent, email: soumya.put.poznan@gmail.com","Web:https://www.foodie-cloud.org/fct/ Name:Raul Palma, Soumya Brahma Email:rpalma@man.poznan.pl",,,,,,,,,,,,,,,,,,,,,,,
opendatacommunities-wellbeing-happy-yesterday-standard-deviation,opendatacommunities-wellbeing-happy-yesterday-standard-deviation,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
openlylocal,Openly Local :: Making Local Government More Transparent,-,,http://www.opendefinition.org/licenses/odc-odbl,"The project provides a unified way of accessing UK Local Government information. It has information on (as per 2011-12-03):

* 163 councils
* 11,418 councillors
* 6,728 committees
* 77,830 committee meetings
* 498 hyperlocal sites
* 44,855 documents
* Over 270,956 pieces of data
* 2,368,794 financial transactions

Most of the data is accessible as XML, JSON and RDF through a simple API (just add .json or .xml to the URL). There is also a Google Gadget, an app for Hyperlocal sites using Ning, and a javascript widget.

### Openness

  * Open. CC-BY-SA and ODbL. See [license info](http://openlylocal.com/info/licence_info) page.
  * No bulk download though API access to most of the underlying data.",http://openlylocal.com/,FALSE,Web:http://openlylocal.com/ Name:Chris Taggart http://countculture.wordpress.com/ Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
opencorporates,OpenCorporates - The Open Database Of The Corporate World,-,,http://www.opendefinition.org/licenses/odc-odbl,"Open Database of corporate entities. As of 2011-04-09 has information on 7,841,828 companies from around the world. Jurisdictions covered include:

 * 41,292 Bermuda
 * 3,886,733 United Kingdom
 * 96,104 Gibraltar
 * 105,640 Isle of Man
 * 77,693 Iceland
 * 60,827 Jersey
 * 92,795 Luxembourg
 * 2,188,873 Netherlands
 * 97,653 Alaska (US) 
 * 197,798 District of Columbia (US)
 * 996,420 Michigan (US)

There is good API access but currently but no bulk availablitity.

### License

See <http://opencorporates.com/info/licence>. However, should note that most data in OpenCorporates is scraped from elsewhere so this license only covers the 'IP' that OpenCorporates has obtained as a result of their efforts (and license of original databases, e.g. Companies House in the UK, is unclear).",http://opencorporates.com/,FALSE,Web:http://opencorporates.com/ Name:OpenCorporates (Chris Taggart) Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
esd-toolkit,ESD-Toolkit,-,,FALSE,Controlled lists for the public sector in Europe,http://standards.esd-toolkit.eu/EuOverview.aspx,FALSE,Web:http://standards.esd-toolkit.eu/EuOverview.aspx Name: Email:,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
aragodbpedia,AragoDBPedia,Available,http://opendata.aragon.es/sparql,http://www.opendefinition.org/licenses/cc-by,"This dataset contains data obtained through an automatic extraction process from Aragopedia (http://opendata.aragon.es/aragopedia/), and contains information about all the municipalities, boroughs, and provinces of the region of Aragón, in Spain.",https://opendata.aragon.es,"Name: absent, email: johannesfreys@googlemail.com",Web:https://opendata.aragon.es Name:Aragón Open Data Email:opendata@aragon.es,1,0.9752,1,0.89,1,1,0.98,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.23
ei2a,Aragon Interoperable Information Structure EI2A - aragon open data,Available,https://opendata.aragon.es/sparql,http://www.opendefinition.org/licenses/cc-by,"EI2A  emerges as the framework in which the open data and in general the information of the Aragon Government can begin to be automated in a much more profound way. The EI2A has to have a number of technical, organizational and legal elements that need to be developed.  EI2A  describes basic data from the Aragon Government domain, intended to support data interoperability with the aim of standardizing information and exploiting it in the future.",https://opendata.aragon.es,"Name: absent, email: julianmoyanoc@gmail.com",Web:https://opendata.aragon.es Name:Aragon Open Data Email:opendata@aragon.es,1,0.9712,1,0.89,1,1,0.98,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.23
n-lex-as-linked-data,N-Lex as Linked Data,-,http://n-lex.publicdata.eu/sparql,FALSE,"The original N-LEX is a portal developed by the EU publications office and EU governments. It offers a unified search form to national legislation databases, a multilingual dictionary (EUROVOC) as well as a context-sensitive help. The project started with 4 national databases and has grown to 23 databases today.
Besides the unified search form (which is not very useful for extraction purposes), the website also contains links to the respective national websites of the databases. All national databases offer a non-standardized access to their data, which in all cases is HTML or worse (e.g. PDF documents). Given the fact, that there are also no dumps of raw data (e.g. CSV) available, there is no unified N-LEX dataset that can be converted and published as Linked Data. Rather each countries legislation database has to be treated as an autonomous dataset. Thus we have chosen one country, namely Germany and converted this database into Linked Data via scraping.",http://n-lex.publicdata.eu/,FALSE,Web:http://n-lex.publicdata.eu/ Name:Philipp Frischmuth Email:frischmuth@informatik.uni-leipzig.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.55
unodc,UNODC - Statistics on criminal justice,-,http://unodc.publicdata.eu/sparql,FALSE,"The United Nations office on Drugs and Crime (UNODC) provides statistical data on criminal justice on a regular basis. The data is provided as Excel sheets, which can be downloaded from the website.
If you want to browse the data, please use the links in the ""navigation box"" on the left side. Furthermore, it is possible to create your own SPARQL queries for obtaining lists of combined information.
This dataset (http://unodc.publicdata.eu/) was triplified and published by the research group AKSW (Agile Knowledge Engineering and Semantic Web). For further information about AKSW please visit our website.",http://unodc.publicdata.eu/,FALSE,Web:http://unodc.publicdata.eu/ Name:Philipp Frischmuth Email:frischmuth@informatik.uni-leipzig.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.55
opendatascotland-graph-education-pupils-by-school-and-datazone,opendatascotland-graph-education-pupils-by-school-and-datazone,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
renewable_energy_generators,Renewable Energy Generators,-,http://api.kasabi.com/dataset/renewable-energy-generators/apis/sparql,http://www.opendefinition.org/licenses/cc-zero,"The Renewable Energy Federation maintains an online database of renewable energy generators located in the United Kingdom. The dataset consists of over 5500 generators around the UK, including both on-shore and off-shore installations. The generators have all been categorized based on type and many of them include details of their address, geographic location, and details of the organizations that developed, operate, or own the site. Some wind turbine installations also include details on the number, size and type of turbines.

*Note* this dataset is no longer updated, it was taken off-line during the shutdown of Kasabi. A dump of the dataset has been [uploaded to the Internet Archive](http://archive.org/details/kasabi)",http://kasabi.com/dataset/renewable-energy-generators,FALSE,Web:http://kasabi.com/dataset/renewable-energy-generators Name:Leigh Dodds Email:leigh@ldodds.com,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
courts-thesaurus,Courts thesaurus,-,http://vocabulary.wolterskluwer.de/PoolParty/sparql/court,http://www.opendefinition.org/licenses/cc-by,"Courts thesaurus is structuring German and European courts in a hierarchical fashion and includes e.g. address information. This thesaurus is not only dedicated to parties interested in legal matters, but also to developers developing geo data applications. Information concerning courts and their roles and responsibilities can become an interesting aspect of many applications in the future.",http://vocabulary.wolterskluwer.de/,FALSE,Web:http://vocabulary.wolterskluwer.de/ Name:Wolters Kluwer Deutschland GmbH Email:cdirschl@wolterskluwer.de,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
